"0,2-nd","1,2-nd","3,2-nd"
8752393,16697,16551
8752393,16697,16551
8892652,16960,16575
8752393,16697,16551
8752393,16697,16551
8752393,16697,16551
8765301,16885,16563
9246330,18206,16662
8931808,16916,16551
9066159,16829,16551
8797437,16923,16584
8767058,16707,16551
8831950,17349,16617
8949707,16805,16551
8763611,16701,16551
8836763,16723,16551
8998402,16781,16551
8836763,16723,16551
8836763,16723,16551
8981400,16783,16551
8836763,16723,16551
8836763,16723,16551
8836763,16723,16551
8849671,16911,16563
9353281,17142,16590
9016178,16942,16551
9119040,18444,16692
8885980,16755,16551
8851428,16733,16551
8929045,16779,16551
9022865,17383,16656
8847981,16727,16551
8720750,16657,16551
8559111,16599,16551
8559111,16599,16551
8703748,16659,16551
8559111,16599,16551
8559111,16599,16551
8559111,16599,16551
8572019,16787,16563
9080402,16805,16551
8738526,16818,16551
8872877,16731,16551
8608328,16631,16551
8573776,16609,16551
8651393,16655,16551
8756425,16707,16551
8570329,16603,16551
8720750,16657,16551
8720750,16657,16551
8861030,16926,16569
8720750,16657,16551
8720750,16657,16551
8720750,16657,16551
8733658,16845,16563
9223732,17728,16602
8900165,16876,16551
9034516,16789,16551
8769967,16689,16551
8735415,16667,16551
8808700,16911,16575
8918064,16765,16551
8731968,16661,16551
8559111,16599,16551
8703748,16659,16551
8559111,16599,16551
8559111,16599,16551
8559111,16599,16551
8572019,16787,16563
9080402,16805,16551
8738526,16818,16551
8872877,16731,16551
8608328,16631,16551
8573776,16609,16551
8651393,16655,16551
8756425,16707,16551
8570329,16603,16551
8703748,16659,16551
8559111,16599,16551
8559111,16599,16551
8559111,16599,16551
8572019,16787,16563
9080402,16805,16551
8738526,16818,16551
8872877,16731,16551
8608328,16631,16551
8573776,16609,16551
8651393,16655,16551
8756425,16707,16551
8570329,16603,16551
8703748,16659,16551
8703748,16659,16551
8703748,16659,16551
8716656,16847,16563
9211361,17499,16590
8870234,17439,16566
9017514,16791,16551
8752965,16691,16551
8718413,16669,16551
8796030,16715,16551
8901062,16767,16551
8714966,16663,16551
8559111,16599,16551
8559111,16599,16551
8572019,16787,16563
9080402,16805,16551
8738526,16818,16551
8872877,16731,16551
8608328,16631,16551
8573776,16609,16551
8651393,16655,16551
8756425,16707,16551
8570329,16603,16551
8559111,16599,16551
8572019,16787,16563
9080402,16805,16551
8738526,16818,16551
8872877,16731,16551
8608328,16631,16551
8573776,16609,16551
8651393,16655,16551
8756425,16707,16551
8570329,16603,16551
8572019,16787,16563
9080402,16805,16551
8738526,16818,16551
8872877,16731,16551
8608328,16631,16551
8573776,16609,16551
8651393,16655,16551
8756425,16707,16551
8570329,16603,16551
9093310,16993,16563
8751434,17006,16563
8885785,16919,16563
8621236,16819,16563
8586684,16797,16563
8664301,16843,16563
8769333,16895,16563
8583237,16791,16563
5866266,5996,288
5866266,5996,288
9259817,17024,16551
9389365,17152,16590
9123016,17122,16590
9095067,16815,16551
9159221,17481,16617
9273012,17126,16590
9091620,16809,16551
9052292,16950,16551
8787743,16850,16551
8753191,16828,16551
8830808,16874,16551
8935840,16926,16551
8749744,16822,16551
6034613,5873,18
6035326,5905,18
8922094,16763,16551
8887542,16741,16551
8965159,16787,16551
9058904,17397,16656
8884095,16735,16551
8622993,16641,16551
8696515,16881,16584
8805642,16739,16551
8619546,16635,16551
8666058,16665,16551
8766801,16892,16560
8584994,16613,16551
8848707,16763,16551
8662611,16659,16551
8767643,16711,16551
3016921,140,84
3020932,149,84
3020918,210,90
791,29,9
784,22,9
498,25,9
481,22,9
481,22,9
461,13,9
1560,0,0
3762,91,12
5062,146,12
4371,42,12
397,12,9
904,8,0
397,12,9
281,11,9
501,22,9
503,16,9
1244,9,0
1194,26,0
675,21,0
1332,12,0
676,35,9
550,18,9
552,11,0
702,18,0
502,21,9
694,29,0
657,52,9
597,24,9
648,38,9
639,34,9
507,0,0
142,15,9
1377,64,15
923,65,27
908,53,18
1216,60,24
1063,25,0
1137,57,15
672,54,24
646,68,27
656,44,15
200,2,0
238,11,0
213,3,0
78,2,0
2689,18,9
2439,26,9
1982,18,9
9842,78,12
2911,29,12
10561,100,21
10583,151,0
8717,86,24
8719,76,12
8717,83,21
8717,84,24
3884,38,15
3822,31,12
4484,143,0
4078,61,9
4094,63,9
1782,35,15
2052,23,9
2094,26,9
2094,26,9
1772,34,15
1949,23,9
1643,25,9
2395,10,0
1126,81,81
1126,81,81
1126,81,81
1126,81,81
1126,81,81
1126,81,81
1126,81,81
1126,81,81
1126,81,81
1126,81,81
3761,12,9
3781,11,9
4487,9,9
4487,9,9
943,9,9
1058,11,9
0,0,0
176,19,12
176,19,12
118,18,12
6993,95,45
6394,52,36
6681,101,45
1499,53,36
1838,94,45
1547,27,0
1206,52,36
592,0,0
4003,2,0
1122,15,9
975,57,36
1257,59,36
1068,48,36
1128,52,36
892,46,36
1073,61,36
956,13,9
1101,25,9
768,13,9
2832,0,0
2525,9,9
2023,9,9
637,9,9
223,0,0
78132,49,9
77369,20,9
180046,2330,2064
166080,1006,132
182252,2141,2031
179995,2141,2031
190988,2255,2058
178959,2255,2037
176312,2137,2031
177706,2212,2037
176312,2137,2031
179012,2139,2031
176312,2137,2031
176312,2137,2031
184333,2309,2043
176312,2137,2031
176312,2137,2031
176312,2137,2031
176312,2137,2031
132368,807,0
136957,897,24
116837,250,33
82428,55,0
82953,89,15
88326,140,24
165278,1077,171
181857,2186,2034
179600,2186,2034
190206,2334,2082
178564,2300,2040
175917,2182,2034
177311,2257,2040
175917,2182,2034
178617,2184,2034
175917,2182,2034
175917,2182,2034
183938,2354,2046
175917,2182,2034
175917,2182,2034
175917,2182,2034
175917,2182,2034
157463,965,93
176500,1015,156
131987,590,93
116382,295,15
134074,593,129
133809,562,93
180402,2129,2025
192430,2145,2034
180003,2179,2031
177356,2061,2025
178750,2136,2031
177356,2061,2025
180056,2063,2025
177356,2061,2025
177356,2061,2025
185377,2233,2037
177356,2061,2025
177356,2061,2025
177356,2061,2025
177356,2061,2025
190173,2145,2034
177746,2179,2031
175099,2061,2025
176493,2136,2031
175099,2061,2025
177799,2063,2025
175099,2061,2025
175099,2061,2025
183120,2233,2037
175099,2061,2025
175099,2061,2025
175099,2061,2025
175099,2061,2025
130916,863,81
137161,998,93
103961,230,48
189137,2259,2040
186490,2141,2034
187884,2216,2040
186490,2141,2034
188849,2176,2034
186490,2141,2034
186490,2141,2034
194511,2313,2046
186490,2141,2034
186490,2141,2034
186490,2141,2034
186490,2141,2034
168088,922,90
174063,2175,2031
175457,2250,2037
174063,2175,2031
176763,2177,2031
174063,2175,2031
174063,2175,2031
181067,2446,2058
174063,2175,2031
174063,2175,2031
174063,2175,2031
174063,2175,2031
152962,973,63
130287,863,18
135481,928,72
172810,2132,2031
171416,2057,2025
174116,2059,2025
171416,2057,2025
171416,2057,2025
179437,2229,2037
171416,2057,2025
171416,2057,2025
171416,2057,2025
171416,2057,2025
172810,2132,2031
175510,2134,2031
172810,2132,2031
172810,2132,2031
180128,2376,2070
172810,2132,2031
172810,2132,2031
172810,2132,2031
172810,2132,2031
153319,930,84
174116,2059,2025
171416,2057,2025
171416,2057,2025
179437,2229,2037
171416,2057,2025
171416,2057,2025
171416,2057,2025
171416,2057,2025
174116,2059,2025
174116,2059,2025
182137,2231,2037
174116,2059,2025
174116,2059,2025
174116,2059,2025
174116,2059,2025
171416,2057,2025
179437,2229,2037
171416,2057,2025
171416,2057,2025
171416,2057,2025
171416,2057,2025
179437,2229,2037
171416,2057,2025
171416,2057,2025
171416,2057,2025
171416,2057,2025
179437,2229,2037
179437,2229,2037
179437,2229,2037
179437,2229,2037
158230,1045,81
141230,977,60
158836,1098,108
171416,2057,2025
171416,2057,2025
171416,2057,2025
171416,2057,2025
171416,2057,2025
171416,2057,2025
123180,525,93
122141,548,102
101578,168,9
100389,143,9
83296,124,27
125039,493,93
3446250,120,9
3444960,55,9
85307,55,9
78339,0,0
78603,48,9
78119,52,9
1926,153,144
1926,153,144
1926,153,144
1926,153,144
1926,153,144
1483,146,144
1483,146,144
1483,146,144
1483,146,144
1483,146,144
1483,146,144
1483,146,144
1483,146,144
1483,146,144
1483,146,144
2035,38,9
2398,39,9
2078,37,0
1951,34,9
4239,42,9
4212,10,0
4514,24,0
4644,22,0
1982,36,9
1937,43,9
1800,17,9
1837,37,15
1907,72,15
1865,36,9
1800,47,15
1870,82,15
2097,5,0
4517,23,9
1797,90,27
1731,37,15
2008,31,0
1864,86,36
1842,98,36
1818,86,36
1801,72,15
1823,60,36
1799,48,36
1757,40,9
1679,15,9
1759,40,9
1777,60,36
1924,146,144
1924,146,144
1924,146,144
1924,146,144
1924,146,144
1924,146,144
1924,146,144
1924,146,144
1924,146,144
1924,146,144
2862,9,9
2862,9,9
1278,9,9
1275,9,9
1275,9,9
1337,36,36
1337,36,36
1337,36,36
1326,36,36
1326,36,36
1275,9,9
1326,36,36
4488,19,9
1242,0,0
154087,937,141
169879,2121,2031
167622,2121,2031
178667,2231,2061
167655,2129,2031
163939,2117,2031
166064,2125,2031
163939,2117,2031
166639,2119,2031
163939,2117,2031
163939,2117,2031
173502,2135,2031
163939,2117,2031
163939,2117,2031
163939,2117,2031
163939,2117,2031
165317,880,129
99999,85,0
167993,2107,2025
180460,2085,2031
168663,2051,2025
164947,2039,2025
167072,2047,2025
164947,2039,2025
167647,2041,2025
164947,2039,2025
164947,2039,2025
174510,2057,2025
164947,2039,2025
164947,2039,2025
164947,2039,2025
164947,2039,2025
178203,2085,2031
166406,2051,2025
162690,2039,2025
164815,2047,2025
162690,2039,2025
165390,2041,2025
162690,2039,2025
162690,2039,2025
172253,2057,2025
162690,2039,2025
162690,2039,2025
162690,2039,2025
162690,2039,2025
178236,2093,2031
174520,2081,2031
176645,2089,2031
174520,2081,2031
176879,2116,2031
174520,2081,2031
174520,2081,2031
184083,2099,2031
174520,2081,2031
174520,2081,2031
174520,2081,2031
174520,2081,2031
162723,2047,2025
164848,2055,2025
162723,2047,2025
165423,2049,2025
162723,2047,2025
162723,2047,2025
171269,2164,2031
162723,2047,2025
162723,2047,2025
162723,2047,2025
162723,2047,2025
161132,2043,2025
159007,2035,2025
161707,2037,2025
159007,2035,2025
159007,2035,2025
168570,2053,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
161132,2043,2025
163832,2045,2025
161132,2043,2025
161132,2043,2025
169992,2133,2031
161132,2043,2025
161132,2043,2025
161132,2043,2025
161132,2043,2025
161707,2037,2025
159007,2035,2025
159007,2035,2025
168570,2053,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
161707,2037,2025
161707,2037,2025
171270,2055,2025
161707,2037,2025
161707,2037,2025
161707,2037,2025
161707,2037,2025
159007,2035,2025
168570,2053,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
168570,2053,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
168570,2053,2025
168570,2053,2025
168570,2053,2025
168570,2053,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
159007,2035,2025
64084,27,0
64095,56,36
64097,46,36
64097,46,36
63772,30,0
63773,27,0
63780,27,0
63919,42,36
63919,42,36
63853,38,36
12811,445,441
12811,445,441
13426,445,441
12811,445,441
12811,445,441
14854,445,441
15457,447,441
104925,186,33
12811,445,441
13426,445,441
12811,445,441
12811,445,441
14854,445,441
15457,447,441
49257,119,15
13426,445,441
12811,445,441
12811,445,441
14854,445,441
15457,447,441
13426,445,441
13426,445,441
15469,445,441
16072,447,441
12811,445,441
14854,445,441
15457,447,441
14854,445,441
15457,447,441
17500,447,441
14697,49,15
10290,441,441
10905,441,441
10290,441,441
10290,441,441
12333,441,441
12936,443,441
10905,441,441
10290,441,441
10290,441,441
12333,441,441
12936,443,441
10905,441,441
10905,441,441
12948,441,441
13551,443,441
10290,441,441
12333,441,441
12936,443,441
12333,441,441
12936,443,441
14979,443,441
164575,944,153
122438,495,51
168045,2111,2025
180125,2123,2034
168715,2055,2025
164999,2043,2025
167124,2051,2025
164999,2043,2025
167699,2045,2025
164999,2043,2025
164999,2043,2025
174562,2061,2025
164999,2043,2025
164999,2043,2025
164999,2043,2025
164999,2043,2025
177868,2123,2034
166458,2055,2025
162742,2043,2025
164867,2051,2025
162742,2043,2025
165442,2045,2025
162742,2043,2025
162742,2043,2025
172305,2061,2025
162742,2043,2025
162742,2043,2025
162742,2043,2025
162742,2043,2025
177901,2131,2034
174185,2119,2034
176310,2127,2034
174185,2119,2034
176544,2154,2034
174185,2119,2034
174185,2119,2034
183748,2137,2034
174185,2119,2034
174185,2119,2034
174185,2119,2034
174185,2119,2034
156124,869,84
162775,2051,2025
164900,2059,2025
162775,2051,2025
165475,2053,2025
162775,2051,2025
162775,2051,2025
171321,2168,2031
162775,2051,2025
162775,2051,2025
162775,2051,2025
162775,2051,2025
161184,2047,2025
159059,2039,2025
161759,2041,2025
159059,2039,2025
159059,2039,2025
168622,2057,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
161184,2047,2025
163884,2049,2025
161184,2047,2025
161184,2047,2025
170044,2137,2031
161184,2047,2025
161184,2047,2025
161184,2047,2025
161184,2047,2025
161759,2041,2025
159059,2039,2025
159059,2039,2025
168622,2057,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
161759,2041,2025
161759,2041,2025
171322,2059,2025
161759,2041,2025
161759,2041,2025
161759,2041,2025
161759,2041,2025
159059,2039,2025
168622,2057,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
168622,2057,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
168622,2057,2025
168622,2057,2025
168622,2057,2025
168622,2057,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
159059,2039,2025
63919,8,0
65004,6,0
63921,6,0
10905,441,441
10290,441,441
10290,441,441
12333,441,441
12936,443,441
10905,441,441
10905,441,441
12948,441,441
13551,443,441
10290,441,441
12333,441,441
12936,443,441
12333,441,441
12936,443,441
14979,443,441
3199739,904,735
3201243,931,735
3201298,882,735
3195472,845,729
3195276,845,729
3195112,843,729
3195112,843,729
3199644,971,729
3196546,849,729
3195112,843,729
3235195,480,324
6316919,6612,324
3186307,414,324
3212755,460,324
3205527,452,324
3212390,440,324
6365534,6678,324
3234922,480,324
3256663,1083,354
3250970,871,354
3256965,937,330
6316646,6612,324
6343094,6658,324
6335866,6650,324
6342729,6638,324
9080551,16884,15396
9034851,17447,16551
8943241,17184,15990
8570102,16219,14754
9021477,17439,16551
9172228,17640,16581
9066748,17459,16551
9035192,17447,16551
9399968,18183,16656
9013014,17433,16551
9073635,17471,16551
9050629,17662,16578
8729312,16632,15351
8723992,16627,15366
9013014,17433,16551
9013014,17433,16551
9198893,18093,16656
9013014,17433,16551
9013014,17433,16551
9391047,18152,16656
9036797,17445,16551
9187455,18181,16656
9013014,17433,16551
9015855,17435,16551
9206296,17531,16551
9265783,18792,16677
9013014,17433,16551
9174653,17491,16551
9013014,17433,16551
9013014,17433,16551
9155480,17589,16554
9013014,17433,16551
9013014,17433,16551
9013014,17433,16551
9029918,17445,16551
9531823,17752,16581
9192212,17654,16554
9301732,18806,16677
9062231,17465,16551
9027679,17443,16551
9105296,17489,16551
9199011,18093,16656
9024232,17437,16551
3212482,460,324
3205254,452,324
3212117,440,324
3229025,851,354
3238215,512,330
3231006,503,330
3193336,813,738
3192617,818,735
3187086,755,729
3186890,755,729
3186726,753,729
3186726,753,729
3191258,881,729
3187839,798,732
3186726,753,729
8794029,16043,15366
8699472,15950,15294
8782704,15953,15366
8918766,16842,15477
8828011,15973,15366
8796429,15961,15366
9157319,16872,15480
8774235,15947,15366
8826519,16370,15411
8816242,15971,15366
8479262,15463,15129
8774235,15947,15366
8774235,15947,15366
8969273,16161,15396
8774235,15947,15366
8774235,15947,15366
9157440,16412,15417
8795928,16051,15381
8959975,16155,15396
8774235,15947,15366
8777078,15949,15366
8950364,16861,15462
9049763,16176,15396
8774235,15947,15366
8927241,16417,15408
8774235,15947,15366
8774235,15947,15366
8903923,16711,15408
8774235,15947,15366
8774235,15947,15366
8774235,15947,15366
8791151,15957,15366
9252620,18313,15534
8955794,16081,15369
9085892,16187,15396
8817276,16252,15405
8788910,15957,15366
8858066,16391,15423
8969391,16161,15396
8785463,15951,15366
8658817,16259,15960
8283172,15402,14754
8734895,16621,16551
8887989,16713,16551
8780166,16641,16551
8748610,16629,16551
9125063,16809,16551
8726432,16615,16551
8787053,16653,16551
8768409,16639,16551
8438690,15982,15363
8437178,15807,15366
8726432,16615,16551
8726432,16615,16551
8923628,16723,16551
8726432,16615,16551
8726432,16615,16551
9116177,16765,16551
8750215,16627,16551
8914333,16717,16551
8726432,16615,16551
8729273,16617,16551
8919714,16713,16551
9004084,16739,16551
8726432,16615,16551
8888071,16673,16551
8726432,16615,16551
8726432,16615,16551
8868898,16771,16554
8726432,16615,16551
8726432,16615,16551
8726432,16615,16551
8739362,16803,16563
9247723,16821,16551
8907825,16749,16554
9040198,16747,16551
8775649,16647,16551
8741097,16625,16551
8818714,16671,16551
8923746,16723,16551
8737650,16619,16551
3194932,787,735
3189101,753,729
3188905,753,729
3188741,751,729
3188741,751,729
3193273,879,729
3189981,779,732
3188741,751,729
3188304,772,729
3188150,768,729
3188123,749,729
3188123,749,729
3192655,877,729
3189557,755,729
3188123,749,729
3182114,741,729
3181950,739,729
3181950,739,729
3186482,867,729
3183384,745,729
3181950,739,729
3181754,739,729
3181754,739,729
3186286,867,729
3183188,745,729
3181754,739,729
8641520,16417,15963
8792235,16640,16014
8690727,16271,15960
8659158,16259,15960
9029137,16749,16014
8636972,16245,15960
8697614,16283,15960
8678964,16269,15960
8352917,15447,14760
8344860,15601,15249
8636972,16245,15960
8636972,16245,15960
8832018,16461,15990
8636972,16245,15960
8636972,16245,15960
9020237,16719,16014
8658733,16352,15975
8822723,16455,15990
8636972,16245,15960
8639814,16247,15960
8830325,16343,15960
8912474,16476,15990
8636972,16245,15960
8798676,16303,15960
8636972,16245,15960
8636972,16245,15960
8779495,16401,15963
8636972,16245,15960
8636972,16245,15960
8636972,16245,15960
8653882,16257,15960
9151691,16758,16014
8818448,16379,15963
8948588,16487,15990
8686206,16277,15960
8651642,16255,15960
8729286,16301,15960
8832136,16461,15990
8646232,16333,15963
8269783,15393,14754
8423033,15476,14754
8315108,15415,14754
8283513,15403,14754
8660365,15573,14754
8261311,15389,14754
8321995,15423,14754
8303333,15413,14754
7971399,14915,14520
8261311,15389,14754
8261311,15389,14754
8458714,15495,14754
8261311,15389,14754
8261311,15389,14754
8651500,15533,14754
8285121,15399,14754
8449410,15489,14754
8261311,15389,14754
8264155,15391,14754
8454806,15479,14754
8539272,15511,14754
8261311,15389,14754
8423145,15443,14754
8261311,15389,14754
8261311,15389,14754
8403948,15539,14757
8261311,15389,14754
8261311,15389,14754
8261311,15389,14754
8278233,15401,14754
8783184,15573,14754
8442953,15523,14757
8575431,15519,14754
8310579,15418,14754
8275991,15399,14754
8353689,15441,14754
8458832,15495,14754
8272544,15392,14754
8874615,16705,16551
8766792,16633,16551
8735236,16621,16551
9111689,16801,16551
8713058,16607,16551
8773679,16645,16551
8755035,16631,16551
8429114,15807,15351
8423794,15801,15366
8713058,16607,16551
8713058,16607,16551
8910254,16715,16551
8713058,16607,16551
8713058,16607,16551
9102803,16757,16551
8736841,16619,16551
