"0,2-nd","1,2-nd","3,2-nd","4,2-nd"
11513,193,150,1683
16013,246,150,1683
12287,232,150,1683
12538,234,150,1683
9896,170,144,1647
10003,181,144,1647
6421,158,144,1647
2088,89,81,486
2088,89,81,486
2404,93,81,486
1737,87,81,486
2053,91,81,486
2053,91,81,486
22768,96,15,0
16105,48,0,0
31565,74,15,0
4516,5,0,0
981,1,0,0
881,3,0,0
22192,96,12,0
18898,44,0,0
13738,110,15,0
12665,95,15,0
10337,26,12,0
10603,45,12,0
12647,38,0,0
10460,22,0,0
10880,61,0,0
19792,288,87,279
31669,288,60,171
7324,18,9,0
6982,11,9,0
16395,194,63,198
32949,290,90,216
18173,177,54,135
8558,19,0,0
7313,11,0,0
28665,363,54,135
11388,90,15,0
10015,19,0,0
7388,18,9,0
7100,22,12,0
13861,21,9,0
12739,21,9,0
760,32,9,0
784,24,9,0
762,24,9,0
1230,17,0,0
1312,19,0,0
752,13,9,0
1920,11,9,0
1290,15,0,0
35333,313,39,0
57892,348,0,0
17558,77,15,0
35784,116,0,0
55186,347,15,0
27676,149,0,0
43318,82,0,0
77456,153,18,0
13299,36,36,81
13255,36,36,81
13196,36,36,81
15191,39,12,0
15033,31,12,0
14826,110,21,0
15828,56,12,0
14491,50,0,0
14763,47,12,0
14857,19,0,0
13507,11,9,0
12645,36,36,81
12586,36,36,81
12542,36,36,81
2493,0,0,0
6408,0,0,0
12033,62,0,0
60442,572,195,1566
70696,787,213,1575
66038,510,135,891
73253,454,24,0
62433,447,45,0
42263,463,183,1476
35874,378,108,864
28153,347,39,81
27167,259,36,81
28197,294,39,81
26814,230,0,0
24597,223,0,0
20052,30,0,0
48439,361,108,873
64760,486,0,0
38740,279,15,0
33217,168,15,0
38042,277,27,0
27186,289,36,0
41082,401,63,207
51314,475,120,360
24357,159,15,0
31155,297,66,207
28289,235,78,216
26054,223,78,216
28584,242,42,126
50998,383,27,0
25135,174,39,81
25992,224,48,81
23099,172,27,0
23482,144,0,0
22828,165,24,0
63643,597,132,594
45283,312,27,0
42028,305,99,531
39119,276,27,0
44118,353,120,585
38478,241,90,531
39495,207,0,0
50533,576,123,531
53438,361,72,162
53966,467,132,594
48526,342,96,531
51622,360,87,243
49601,340,87,243
24890,100,0,0
26186,95,9,0
21289,43,9,0
24917,154,39,81
29697,182,36,0
32614,131,0,0
23158,111,18,0
30858,158,30,0
31545,250,96,531
25365,185,90,522
19779,69,15,0
19862,23,0,0
28730,144,0,0
29698,186,57,162
27451,182,57,162
27703,208,90,531
25258,210,102,288
28382,163,48,126
26147,148,48,126
26025,141,0,0
24208,72,9,0
54184,357,30,0
48349,354,33,0
47004,232,15,0
45569,168,15,0
18768,41,0,0
5927,46,0,0
12888,56,0,0
10980,269,111,288
10334,180,69,198
9705,266,117,288
9000,132,51,171
9000,132,51,171
8967,114,24,0
9490,171,66,198
8883,232,108,288
8102,115,48,171
8102,115,48,171
8248,151,63,198
6684,111,51,171
6684,111,51,171
6651,94,24,0
2310,18,0,0
5798,7,0,0
1965,7,0,0
643,3,0,0
644,0,0,0
3520,59,18,0
3386,30,12,0
1748,27,12,0
1649,20,0,0
2094,65,0,0
34227,72,0,0
33547,24,0,0
3749,20,12,0
6096,28,18,0
6844,30,12,0
2151,3,0,0
4916,18,12,0
8146,22,12,0
3955,21,9,0
2175,13,9,0
3858,13,9,0
12996,9,0,0
48217,159,0,0
25177,46,9,0
20628,126,9,0
28851,213,81,162
45523,331,42,90
19441,125,48,90
20398,116,45,90
12859,86,42,90
38792,489,60,0
31160,150,27,0
31129,273,39,0
60683,410,48,90
34080,259,69,90
28197,145,18,0
34267,387,75,90
28358,157,45,90
52232,597,120,1404
50740,362,42,90
50474,372,24,0
56673,928,153,1467
50530,364,24,0
79118,779,138,1467
55918,526,117,1422
45605,327,18,0
45703,335,12,0
37192,416,132,1476
58906,396,123,1476
34078,294,111,1341
28382,135,9,0
22588,46,0,0
23951,73,0,0
18658,78,18,0
35002,192,24,0
63733,641,150,1512
40055,413,129,1467
19937,84,18,0
20106,89,12,0
13749,44,0,0
59342,689,129,1467
52058,179,0,0
19420,82,39,90
15707,78,9,0
34775,72,0,0
3757,54,12,0
15665,88,0,0
3602,51,0,0
38365,99,12,0
3131,6,0,0
38606,92,0,0
8508,16,0,0
3268,21,0,0
6634,79,18,0
4369,47,18,0
5900,28,12,0
6104,71,24,0
3395,26,12,0
42338,162,30,0
46359,238,0,0
41183,85,15,0
5737,63,15,0
4219,64,24,0
4546,46,0,0
4406,40,0,0
3901,40,15,0
1648,11,9,0
2353,16,9,0
2332,16,9,0
57278,594,54,0
49272,181,18,0
46884,204,21,0
60156,249,0,0
30645,126,18,0
28564,125,21,0
23188,69,0,0
20559,73,0,0
9429,24,0,0
8364,70,15,0
10283,62,15,0
23731,106,24,0
26324,161,15,0
7798,88,9,0
7602,49,9,0
27937,201,15,0
31396,185,0,0
3705,30,9,0
4205,2,0,0
1095,14,0,0
6827,9,0,0
1930,33,12,0
1855,13,0,0
1814,41,12,0
1293,37,12,0
944,3,0,0
3116,87,0,0
2480,32,0,0
1705,14,0,0
1076,31,9,0
1053,20,9,0
285,15,9,0
3858,19,0,0
143,1,0,0
143,1,0,0
56350,401,57,126
53961,330,0,0
56569,520,93,261
58926,449,30,0
60505,790,249,1638
56090,494,153,990
47603,293,27,0
65264,818,165,891
62638,615,45,0
60184,641,63,0
59977,766,150,855
57709,618,117,846
57600,565,0,0
59993,573,18,0
59717,539,0,0
56879,441,78,90
55856,459,87,90
57635,434,75,90
52847,332,21,0
46332,329,24,0
42048,115,15,0
45774,153,0,0
42079,102,42,126
48768,146,45,126
42038,115,45,126
51964,345,57,90
54361,288,57,90
49743,167,21,0
49300,386,90,99
50261,319,57,99
52069,298,51,99
46788,371,147,1125
49744,471,123,423
51922,412,57,99
45676,284,27,0
62002,319,12,0
64941,370,24,0
60920,210,12,0
53083,58,9,0
43832,106,9,0
48464,70,42,126
41505,62,42,126
52415,69,9,0
43461,132,39,90
44747,98,0,0
42004,66,0,0
51783,434,105,171
46951,145,12,0
50939,239,0,0
45833,116,15,0
48385,89,45,126
40700,18,0,0
41291,50,0,0
2703,0,0,0
1184,0,0,0
28487,214,21,0
21792,235,21,0
22691,152,21,0
25383,230,36,0
25839,159,36,81
23965,132,36,81
24315,150,36,81
17750,137,30,0
22085,147,18,0
18849,68,0,0
21093,122,0,0
23282,128,9,0
19972,116,9,0
23118,220,42,0
25840,154,18,0
17735,76,36,81
17860,101,36,81
22868,185,21,0
19871,81,0,0
19849,82,9,0
28944,263,42,0
24238,105,0,0
15947,85,36,81
38691,320,114,891
15647,82,36,81
16648,125,39,81
14558,133,36,81
13384,68,0,0
13380,8,0,0
3904,12,0,0
3552,17,0,0
11437,0,0,0
519,8,0,0
761,2,0,0
10592,95,42,126
12340,360,48,126
10878,128,48,126
2832,0,0,0
12236,103,42,126
9146,123,42,126
12492,147,48,126
10838,58,12,0
7968,30,0,0
3393,32,0,0
6662,17,0,0
1015,0,0,0
13067,53,0,0
4003,1,0,0
2046,1,0,0
52188,253,18,0
24736,113,18,0
39722,167,0,0
33689,212,42,81
34023,181,42,81
32206,108,0,0
39313,296,33,0
32320,181,33,0
29307,191,93,801
51604,181,12,0
52142,240,21,0
50602,168,12,0
51376,217,27,0
54456,237,0,0
24103,111,12,0
24701,164,39,81
24089,122,15,0
27614,93,0,0
26856,120,0,0
22659,10,0,0
22593,9,0,0
21045,0,0,0
7023,11,9,0
4386,66,9,0
9661,99,39,81
4953,109,39,81
4621,56,0,0
3759,74,36,81
34531,117,0,0
34228,113,0,0
37203,420,21,0
34719,191,36,0
3732,17,9,0
10605,133,51,81
9558,80,39,81
4901,89,39,81
5416,16,0,0
5858,12,0,0
3377,0,0,0
3022,2,0,0
1751,10,0,0
2771,19,9,0
2775,13,9,0
1244,25,9,0
1271,41,0,0
8629,14,0,0
1655,0,0,0
16033,142,87,522
14398,127,87,522
13045,121,87,522
11920,95,81,513
10704,78,15,0
3827,47,15,0
5021,59,0,0
12640,43,0,0
4747,0,0,0
4163,0,0,0
10602,97,15,0
10629,78,9,0
10364,43,0,0
10362,50,9,0
8856,154,54,198
7462,116,48,198
5853,132,54,198
10440,164,108,576
8477,224,114,576
7603,68,0,0
7897,127,87,522
7315,153,108,576
6289,117,87,522
6833,73,0,0
4748,117,87,522
3294,23,9,0
241,9,9,0
219,9,9,0
58,9,9,0
18666,124,15,0
20566,133,21,0
27156,119,0,0
23558,89,0,0
14081,36,9,0
14428,19,0,0
23798,28,0,0
14080,30,9,0
20489,155,21,0
23851,219,66,81
16639,111,18,0
15455,111,18,0
22882,60,0,0
26202,214,36,0
15406,70,15,0
22857,27,0,0
22402,126,0,0
17445,117,45,81
13984,92,15,0
16271,119,21,0
14294,135,15,0
14013,85,0,0
13721,102,39,81
13150,91,39,81
13095,68,0,0
13184,71,9,0
13255,71,9,0
13602,69,36,81
12835,33,9,0
12900,19,9,0
13688,16,0,0
12886,16,0,0
17987,18,0,0
22098,176,9,0
28773,290,18,0
26169,281,30,0
26445,269,48,90
23688,168,9,0
28902,225,48,90
23090,206,33,0
23516,54,0,0
18092,77,9,0
27179,333,72,90
27330,390,63,90
23911,265,42,0
23873,560,117,90
29303,304,45,0
22065,206,42,0
19674,158,24,0
19830,188,30,0
28599,476,57,0
20346,201,0,0
20577,199,0,0
22257,265,36,0
19946,219,15,0
19807,221,24,0
20036,243,30,0
19777,217,15,0
19777,207,12,0
24650,85,15,0
24624,79,15,0
27952,231,54,90
16798,7,0,0
16381,79,12,0
12638,80,0,0
9673,37,0,0
7413,48,12,0
7404,107,0,0
6442,65,12,0
4784,34,18,0
4296,21,12,0
5101,102,12,0
4875,65,21,0
3388,22,12,0
4093,45,12,0
3089,0,0,0
17579,185,102,648
16702,137,93,648
15943,137,93,648
16218,184,93,648
9933,166,129,891
9180,166,129,891
9447,214,132,891
9061,150,93,648
7378,118,51,81
7847,162,42,81
7864,111,39,81
7561,167,57,81
7103,105,24,0
7696,105,42,81
9251,75,18,0
10086,93,0,0
7939,144,126,891
8206,192,129,891
7813,130,93,648
7453,192,129,891
7054,130,93,648
7281,186,105,648
7988,157,39,81
7330,54,36,81
5949,48,36,81
10880,71,36,81
3603,68,39,81
8390,128,39,81
7350,73,39,81
3236,40,15,0
3652,47,15,0
3740,8,0,0
4165,22,9,0
4165,22,9,0
1559,54,9,0
2267,29,0,0
2327,74,15,0
11532,217,60,126
5678,109,51,126
5618,101,48,126
5036,56,15,0
10205,132,69,198
3880,87,48,153
3524,97,69,198
10120,187,78,198
10069,160,93,243
9825,96,15,0
10336,89,0,0
3784,108,69,198
3153,8,0,0
3602,34,0,0
2275,9,9,0
2275,9,9,0
2275,9,9,0
5116,25,0,0
4237,19,0,0
12320,175,12,0
13066,185,18,0
18377,198,12,0
13441,189,12,0
12449,197,18,0
14680,164,12,0
13702,189,36,81
12235,196,39,81
12207,191,39,81
20918,197,12,0
9867,46,12,0
15945,62,0,0
10030,35,0,0
12979,61,0,0
12567,48,12,0
19099,76,12,0
12664,22,0,0
24110,136,0,0
15905,84,12,0
12744,111,9,0
10781,87,12,0
23808,164,18,0
15851,57,0,0
18094,99,18,0
15558,57,0,0
9935,50,0,0
15386,126,18,0
22665,243,57,90
16883,127,0,0
22885,98,0,0
15410,123,0,0
17872,82,18,0
9886,60,0,0
10764,87,39,81
10736,82,39,81
9236,44,0,0
9193,104,45,81
9104,56,15,0
9074,51,15,0
9774,13,0,0
8507,75,39,81
7076,51,36,81
2594,52,36,81
2616,65,0,0
629,0,0,0
40146,112,42,117
40683,105,18,0
40836,124,18,0
40036,109,45,117
40756,147,45,117
5289,89,42,117
5333,82,42,117
6315,115,42,117
5171,115,63,162
6335,125,63,162
4780,70,12,0
5046,89,12,0
6610,179,33,0
6166,91,21,0
6536,92,21,0
6305,129,66,162
5622,73,0,0
11434,88,0,0
4413,55,18,0
9867,80,9,0
11898,144,9,0
15366,372,9,0
11731,149,69,198
11826,180,93,243
11702,130,45,126
11729,148,69,198
11725,138,48,126
12392,137,0,0
4809,98,69,198
4564,76,48,153
4556,68,42,126
4727,79,45,126
4807,97,69,198
4803,87,48,126
4453,64,42,126
8347,41,0,0
8592,45,12,0
14625,96,12,0
6851,0,0,0
14045,50,9,0
9428,36,9,0
13025,73,9,0
11958,71,12,0
7019,57,12,0
13332,77,0,0
7255,72,39,81
11779,145,39,81
5790,55,15,0
5723,53,15,0
15458,77,9,0
6766,37,9,0
5655,47,15,0
14172,63,0,0
11717,36,0,0
6989,64,36,81
6882,62,36,81
5359,85,39,81
13672,67,9,0
14705,59,0,0
10739,90,39,81
11126,77,0,0
38439,93,0,0
32710,18,0,0
5515,76,0,0
3183,82,0,0
19378,166,48,99
21645,124,42,99
11158,36,0,0
10248,152,144,1620
12819,172,144,1656
13970,172,144,1656
8498,23,9,0
8381,28,9,0
7337,21,0,0
8162,16,0,0
21431,177,45,99
8446,13,0,0
9844,22,9,0
7054,12,0,0
7054,12,0,0
24777,147,30,0
5831,41,0,0
11993,98,15,0
26222,203,30,0
5233,0,0,0
15026,134,0,0
10024,230,90,333
12745,266,123,423
7321,168,81,288
8031,141,75,252
8783,180,81,297
5479,85,0,0
9620,363,144,558
13834,365,144,531
8459,255,111,378
8117,158,0,0
8601,237,63,261
9703,308,126,513
8236,165,21,0
8440,190,51,144
13298,263,99,387
7473,204,81,270
7629,182,60,261
8656,256,96,405
7299,156,48,144
11825,144,0,0
11694,238,111,405
12354,209,81,252
13011,268,117,459
11527,148,21,0
5571,42,0,0
6781,137,51,171
5694,129,45,144
7084,96,0,0
8259,147,51,171
7459,171,57,261
4880,23,0,0
5729,0,0,0
136,11,9,0
482,11,9,0
481,17,9,0
7025,29,9,0
2203,13,0,0
6437,16,0,0
13715,56,0,0
5540,7,0,0
4372,11,0,0
18202,201,21,0
11590,121,21,0
12330,122,21,0
1735,5,0,0
1131,0,0,0
37172,218,57,90
16287,114,45,90
8047,67,39,90
40190,205,45,90
32975,87,39,90
11016,58,36,90
2123,65,42,90
2059,64,42,90
1976,44,36,90
2098,65,42,90
2017,44,36,90
1949,44,36,90
13705,144,93,648
12946,144,93,648
13461,151,93,648
14387,13,9,0
11792,27,9,0
51452,139,39,0
12309,109,30,0
13924,94,27,0
13431,76,15,0
67506,299,24,0
51851,101,18,0
50891,112,15,0
19039,73,0,0
13565,12,0,0
18820,51,12,0
14840,101,18,0
12621,87,36,81
13359,82,36,81
10894,53,12,0
12578,74,15,0
10978,98,0,0
11244,69,36,81
10398,37,0,0
13032,13,9,0
12381,46,0,0
11926,112,90,648
12441,119,90,648
10545,70,9,0
10182,27,9,0
11216,75,0,0
10547,65,0,0
10547,65,0,0
10596,76,9,0
10544,74,9,0
10728,70,9,0
11682,119,90,648
10434,37,0,0
10410,31,0,0
10389,19,0,0
10425,29,9,0
52189,395,69,81
29155,232,30,0
26229,152,0,0
36814,149,24,0
38617,427,48,0
11897,152,54,81
6760,95,39,81
6595,103,39,81
6193,0,0,0
7604,61,0,0
5491,13,9,0
5806,17,9,0
11026,122,39,81
10861,130,39,81
5367,110,36,81
7725,78,0,0
5249,61,9,0
5250,57,9,0
5195,69,9,0
5085,61,0,0
5888,13,0,0
12747,110,18,0
9579,95,18,0
12610,152,18,0
9577,7,0,0
4871,23,9,0
6070,13,0,0
5200,17,9,0
5112,0,0,0
14501,60,0,0
19427,253,30,0
32731,464,105,171
15385,181,12,0
15507,202,18,0
15659,237,24,0
17877,252,30,0
9663,72,21,0
9877,106,21,0
51288,201,27,0
63841,451,81,0
49425,187,33,0
30080,364,66,0
13797,141,27,0
28083,386,126,540
27679,302,114,540
27989,360,120,531
28192,415,126,540
11547,163,93,540
12450,170,90,531
12756,209,99,540
11552,146,87,513
11967,170,93,540
8560,90,12,0
8517,143,36,0
8168,52,15,0
8427,89,9,0
8400,84,15,0
8400,80,9,0
7887,26,9,0
9161,15,0,0
12827,173,90,531
3309,15,0,0
110,0,0,0
11214,64,18,0
4061,24,0,0
5692,9,0,0
1895,18,9,0
407,13,9,0
360,11,9,0
456,11,9,0
1291,0,0,0
2731,35,0,0
40586,247,45,0
11598,93,15,0
52905,513,90,207
33303,285,60,207
30347,293,51,171
29279,211,42,171
29086,257,51,171
43685,337,99,279
40966,262,60,171
38733,250,60,171
36848,188,45,90
15538,101,42,90
13938,168,75,216
16931,150,45,126
14484,143,45,126
15469,200,81,414
15009,363,96,414
16943,250,66,369
13867,193,81,414
15315,190,60,369
15355,243,66,369
1202,54,9,0
901,24,9,0
1311,46,0,0
2221,10,0,0
907,46,0,0
1743,72,0,0
905,51,9,0
11545,146,39,81
10057,106,12,0
9314,51,12,0
8330,64,12,0
9996,103,18,0
10270,86,9,0
6587,62,15,0
6804,49,0,0
13074,92,15,0
15093,130,15,0
11402,71,15,0
17352,62,0,0
11363,57,0,0
16622,151,21,0
12375,40,0,0
9603,54,0,0
8669,6,0,0
11995,13,0,0
21693,237,51,99
1317,9,0,0
199,13,9,0
294,15,9,0
295,14,9,0
2484,19,12,0
2448,19,12,0
1923,20,0,0
2680,19,0,0
2624,26,9,0
1975,26,9,0
1870,22,12,0
2532,26,18,0
1398,11,0,0
1834,22,12,0
1701,29,9,0
2244,13,9,0
1245,13,9,0
2051,21,9,0
54148,455,48,0
52194,618,135,531
52791,427,24,0
56192,463,129,594
50401,364,99,531
23814,229,93,567
30864,228,99,594
24547,201,99,594
30864,228,99,594
24547,201,99,594
34083,336,114,684
32376,395,249,2268
27938,298,114,684
29403,372,168,1683
26884,269,159,1683
27135,271,159,1683
35769,310,111,684
30371,322,168,1053
33763,242,99,531
27232,203,93,522
29585,277,111,684
31344,328,159,1683
28514,246,156,1683
28765,248,156,1683
27161,209,15,0
27202,208,21,0
25353,250,147,1674
25460,261,147,1674
30135,180,90,531
26031,125,15,0
28017,190,39,81
23844,99,39,81
22774,170,144,1674
27623,210,30,0
26017,184,60,81
28941,242,60,171
26179,143,24,0
28025,427,99,171
26376,172,30,0
24919,129,30,0
27722,203,60,171
24904,107,24,0
18333,165,18,0
5146,138,126,891
5653,146,126,891
5073,114,90,648
4900,146,126,891
4314,114,90,648
4781,130,93,648
4197,6,0,0
3907,2,0,0
10627,107,0,0
417,9,9,0
417,9,9,0
417,9,9,0
10518,9,9,0
8310,9,9,0
5750,9,9,0
4353,16,0,0
20783,161,9,0
11328,322,87,495
10516,148,81,495
10322,85,0,0
10615,148,81,495
10683,211,87,495
5571,239,9,0
4541,42,9,0
4943,289,87,495
5042,289,87,495
5074,362,126,567
4956,315,75,108
4972,242,9,0
4714,259,30,0
4861,270,54,108
4917,244,21,0
4717,244,21,0
4719,232,0,0
6127,232,0,0
4717,239,12,0
4230,115,81,495
4391,169,87,495
4490,169,87,495
4554,174,54,108
4292,146,45,108
5140,112,9,0
4183,115,9,0
4040,93,24,0
4056,114,45,108
4148,85,21,0
3948,85,21,0
4117,0,0,0
3831,36,0,0
3563,46,12,0
3420,0,0,0
4468,31,9,0
3811,0,0,0
2810,13,0,0
4158,69,9,0
2068,22,9,0
3052,21,9,0
1024,21,9,0
34302,134,18,0
37465,426,51,90
34463,191,60,90
35742,141,18,0
39733,265,90,207
38679,205,51,135
36360,200,54,135
34740,132,0,0
36455,390,63,108
34010,84,39,108
34496,142,48,108
32757,81,18,0
39046,105,9,0
35663,66,12,0
34557,83,9,0
72220,234,0,0
68686,106,0,0
41724,208,24,0
39072,136,9,0
41627,153,87,531
35611,95,15,0
34649,48,0,0
32890,22,0,0
35346,103,15,0
35593,356,33,0
36332,384,21,0
35844,371,45,90
41170,435,66,90
42418,491,117,531
35712,321,0,0
36018,350,48,108
36087,439,132,594
39762,193,30,0
32880,66,12,0
37983,135,0,0
34260,75,18,0
38522,176,51,90
42065,247,81,216
39820,243,84,216
40333,259,96,531
39702,182,42,90
40083,169,12,0
34632,24,0,0
33798,126,45,108
38335,222,99,297
1959,61,36,90
1966,81,42,90
1914,55,0,0
853,48,36,90
569,46,36,81
569,46,36,81
569,46,36,81
539,38,36,81
539,38,36,81
539,38,36,81
1894,68,42,90
1820,66,42,90
1729,44,36,90
1820,66,42,90
1766,4,0,0
3821,99,81,486
4942,100,81,486
13519,107,81,486
3273,87,81,486
4872,89,81,486
13289,110,81,486
3123,87,81,486
14663,89,81,486
4269,83,81,486
12914,87,81,486
1759,8,0,0
2968,13,0,0
286,1,0,0
514,44,36,90
5005,18,0,0
2492,17,9,0
3549,57,9,0
2924,56,9,0
2522,49,9,0
2342,47,9,0
9416,226,21,0
10673,97,21,0
8924,89,21,0
3551,29,9,0
3047,34,9,0
9217,33,9,0
3388,9,0,0
9415,23,0,0
3092,0,0,0
3424,1,0,0
25965,20,0,0
3860,20,0,0
3196,24,9,0
3175,24,9,0
3177,20,0,0
9095,26,9,0
3047,15,9,0
3818,1,0,0
3297,120,24,0
4555,100,39,81
4555,100,39,81
2320,78,12,0
2281,68,9,0
2429,68,9,0
3214,80,12,0
3617,80,12,0
5004,75,12,0
3101,60,0,0
6009,159,36,81
2689,0,0,0
4695,20,12,0
7790,30,12,0
2775,21,0,0
5451,23,9,0
5163,23,9,0
2385,21,0,0
4214,47,12,0
2390,19,9,0
2089,13,9,0
2424,48,12,0
4993,159,36,81
1342,19,9,0
14855,18,9,0
5667,13,9,0
2185,19,9,0
4594,27,9,0
12129,19,9,0
4246,50,18,0
2461,31,12,0
3769,27,12,0
13663,209,84,567
7042,199,84,567
14094,197,99,594
14094,197,99,594
188,13,9,0
5934,57,12,0
10000,217,12,0
8538,113,15,0
10193,148,24,0
12115,214,36,0
7537,98,15,0
14738,63,0,0
13348,119,33,0
10848,70,12,0
15566,167,21,0
10574,78,24,0
9661,178,15,0
7900,126,54,90
9616,212,51,90
5334,109,45,90
5141,69,18,0
11078,223,66,90
7054,114,45,90
6605,99,30,0
4127,45,12,0
8806,173,12,0
8536,164,15,0
8844,193,48,90
4840,36,0,0
2921,26,9,0
3095,22,9,0
1482,11,9,0
746,15,9,0
3669,50,36,81
45170,78,18,0
44053,97,15,0
5714,51,15,0
1837,19,9,0
1331,27,9,0
1283,6,0,0
3958,119,0,0
2066,19,0,0
2139,42,0,0
2563,36,0,0
4360,128,0,0
3533,105,27,0
2237,39,15,0
1586,54,18,0
3913,100,21,0
3282,121,48,81
3402,107,39,81
3216,107,39,81
3193,94,12,0
1996,13,0,0
1844,33,12,0
1490,57,39,81
1304,57,39,81
1371,48,36,81
1260,21,0,0
1428,0,0,0
2041,25,9,0
1094,20,9,0
1120,10,0,0
2240,23,0,0
1501,29,9,0
970,8,0,0
983,30,9,0
764,31,9,0
711,31,0,0
782,30,9,0
588,22,0,0
588,22,0,0
4753,74,18,0
6287,19,9,0
4775,19,9,0
10481,112,42,90
16278,146,45,90
6024,87,18,0
11175,138,48,90
4644,55,0,0
6473,138,15,0
5439,68,15,0
15243,169,54,135
12698,180,60,135
10606,79,0,0
10800,92,15,0
5478,58,15,0
5930,68,0,0
11267,149,51,135
6773,62,15,0
7142,59,0,0
5492,20,9,0
778,13,9,0
365,13,9,0
606,19,9,0
1049,21,9,0
2154,44,36,81
2176,44,36,81
1242,42,36,81
2497,0,0,0
5165,6,0,0
2395,0,0,0
773,0,0,0
1914,54,18,0
1645,37,12,0
1953,23,0,0
2191,90,12,0
2198,91,36,81
3503,86,36,81
1876,86,36,81
1829,73,9,0
1831,71,9,0
1478,17,0,0
2170,34,0,0
1303,11,0,0
3437,51,36,81
1810,51,36,81
3115,46,36,81
1363,24,9,0
1365,14,0,0
1302,13,9,0
1303,11,9,0
1302,13,9,0
1081,31,12,0
13634,18,12,0
51444,214,45,117
55821,169,18,0
51111,184,45,117
59128,220,18,0
56279,348,48,117
14149,166,51,117
20785,220,63,117
13175,86,21,0
14764,297,39,81
20329,162,42,81
12157,85,39,81
18680,190,147,1620
19149,259,147,1620
18680,190,147,1620
18680,190,147,1620
10495,29,0,0
23733,84,9,0
15224,38,9,0
20079,249,30,0
24057,214,15,0
21881,269,54,81
14476,171,42,117
14786,275,63,162
17253,236,63,162
13889,179,42,117
13879,182,42,81
23143,181,18,0
18391,188,21,0
17298,146,9,0
26674,214,27,0
16953,103,9,0
24785,259,36,0
26887,158,30,0
17595,46,0,0
12384,114,36,81
14577,119,36,81
10926,54,36,81
19381,274,63,117
15351,179,36,81
11700,114,36,81
10759,27,9,0
22365,120,9,0
19162,120,0,0
18641,163,54,81
12134,168,42,117
14627,129,42,117
11894,225,144,1620
11425,156,144,1620
11425,156,144,1620
11894,225,144,1620
11894,225,144,1620
14935,232,63,162
11621,170,42,117
11425,156,144,1620
14114,131,42,117
13893,119,36,81
13848,95,0,0
3520,20,9,0
3968,33,9,0
3942,28,9,0
11668,180,36,81
4738,63,9,0
5072,84,36,81
4736,80,36,81
4652,58,9,0
2592,13,9,0
3510,20,9,0
10661,76,36,81
10519,60,36,81
2617,19,9,0
3131,46,36,81
2498,36,36,81
2498,36,36,81
2498,36,36,81
2498,36,36,81
2498,36,36,81
2498,36,36,81
54889,134,42,90
25890,179,48,90
25964,318,45,90
19878,100,42,90
19680,65,0,0
44670,114,36,90
10551,64,36,90
7295,22,12,0
11040,108,24,0
8376,102,24,0
28104,202,57,189
47260,291,57,189
13049,203,66,189
10676,80,0,0
57198,561,99,378
26355,241,66,297
25429,218,84,378
46082,266,66,297
45016,254,84,378
12085,138,54,297
3623,6,0,0
1146,9,9,0
1146,9,9,0
1520,36,36,81
1461,36,36,81
1417,36,36,81
1120,9,9,0
1120,9,9,0
1105,9,9,0
1716,9,9,0
1789,9,9,0
1105,9,9,0
1275,9,9,0
7987,293,63,90
9921,349,102,279
8396,436,87,90
8593,305,120,612
10421,322,90,198
9724,310,123,603
8462,339,150,657
7963,237,33,0
7561,252,33,0
7960,278,93,558
8677,187,60,90
7099,288,60,90
6773,93,15,0
9175,323,69,90
9061,198,54,207
9167,220,57,207
8413,153,21,0
15604,85,15,0
15919,252,21,0
7527,237,21,0
6699,52,12,0
11237,213,0,0
6946,223,12,0
9903,283,30,0
7150,235,15,0
7040,226,15,0
6835,252,36,0
6625,251,36,0
9097,150,93,558
7836,184,114,612
7166,139,87,549
10445,256,57,198
9957,176,60,198
9276,105,24,0
8967,186,114,603
8370,136,87,549
7039,180,93,558
7380,46,0,0
6238,62,15,0
5893,81,18,0
6044,68,15,0
504,0,0,0
317,1,0,0
7272,137,48,90
6408,131,48,90
8458,162,51,90
7485,170,54,207
7605,192,57,207
7223,77,0,0
9055,141,30,0
5801,103,24,0
7376,149,93,558
6129,182,114,612
5431,138,87,549
8738,248,57,198
8264,167,60,198
7541,96,24,0
7260,185,114,603
6635,136,87,549
5318,179,93,558
4333,53,15,0
1668,19,9,0
6832,139,24,0
6910,66,15,0
6798,71,15,0
6807,65,12,0
6779,52,0,0
7138,126,30,0
1775,42,12,0
2207,95,18,0
1753,82,15,0
1755,81,15,0
4129,69,0,0
1795,69,0,0
1647,73,9,0
1647,73,9,0
1054,21,9,0
1444,19,0,0
1083,2,0,0
3156,46,36,81
1529,46,36,81
2784,44,36,81
1003,24,9,0
