"0,2-d","1,2-d","3,2-d","4,2-d"
182,13,9,27
185,11,3,0
142,5,0,0
158,8,0,0
111,6,3,0
187,10,3,0
291,23,9,27
209,17,9,27
141,6,3,0
141,7,3,0
86,5,0,0
282,25,9,27
235,9,0,0
114,7,6,9
119,8,3,0
172,8,0,0
48,8,3,0
119,8,0,0
48,7,0,0
197,7,3,0
31,1,0,0
198,8,0,0
71,2,0,0
39,4,0,0
78,8,3,0
55,6,3,0
63,4,3,0
74,9,6,0
40,4,3,0
187,12,6,0
209,12,0,0
170,8,3,0
62,7,3,0
45,8,6,0
52,5,0,0
50,6,0,0
45,5,3,0
19,3,3,0
30,4,3,0
29,4,3,0
258,25,9,0
230,11,3,0
209,12,3,0
268,15,0,0
170,9,3,0
149,9,3,0
112,6,0,0
143,6,0,0
66,3,0,0
70,8,3,0
70,6,3,0
129,9,6,0
159,13,3,0
71,10,3,0
63,6,3,0
159,13,3,0
181,12,0,0
34,4,3,0
43,1,0,0
25,3,0,0
59,2,0,0
41,6,3,0
36,3,0,0
37,6,3,0
33,6,3,0
19,1,0,0
58,8,0,0
43,6,0,0
28,2,0,0
25,6,3,0
22,4,3,0
12,3,3,0
42,3,0,0
4,1,0,0
4,1,0,0
266,19,6,9
241,16,0,0
267,24,9,9
276,21,3,0
278,31,18,72
259,22,12,36
213,14,3,0
308,33,15,27
299,25,6,0
278,26,9,0
281,31,12,27
256,24,9,27
258,23,0,0
276,23,3,0
279,20,0,0
280,23,12,9
265,21,9,9
274,21,9,9
250,18,3,0
216,18,3,0
180,10,3,0
207,11,0,0
187,9,6,9
231,12,6,9
182,10,6,9
256,20,6,9
265,16,6,9
241,11,3,0
232,20,12,9
235,16,6,9
244,16,6,9
210,18,12,45
238,23,12,18
247,21,6,9
205,15,3,0
286,18,3,0
303,20,3,0
279,13,3,0
235,5,3,0
187,9,3,0
225,7,6,9
176,7,6,9
233,7,3,0
184,12,6,9
197,8,0,0
173,6,0,0
250,24,15,18
218,11,3,0
245,14,0,0
213,8,3,0
220,8,6,9
156,2,0,0
168,4,0,0
34,0,0,0
12,0,0,0
186,15,3,0
143,16,3,0
143,12,3,0
167,17,6,0
161,13,6,9
149,12,6,9
154,13,6,9
110,11,6,0
130,10,3,0
110,6,0,0
134,11,0,0
150,11,3,0
122,11,3,0
144,15,9,0
153,10,3,0
100,7,6,9
105,10,6,9
143,13,3,0
123,7,0,0
126,8,3,0
173,17,6,0
140,10,0,0
93,9,6,9
199,16,9,27
107,6,6,9
118,10,6,9
111,11,6,9
100,7,0,0
94,2,0,0
49,3,0,0
58,4,0,0
72,0,0,0
13,2,0,0
12,1,0,0
93,7,6,9
120,18,6,9
101,9,6,9
35,0,0,0
100,8,6,9
81,10,6,9
108,10,6,9
93,7,3,0
65,4,0,0
42,5,0,0
72,3,0,0
10,0,0,0
119,7,0,0
40,1,0,0
22,1,0,0
254,16,3,0
138,9,3,0
232,11,0,0
194,16,6,9
191,12,6,9
173,7,0,0
220,17,3,0
172,11,3,0
150,11,9,27
242,12,3,0
247,17,6,0
226,10,3,0
243,14,6,0
262,15,0,0
130,10,3,0
132,13,6,9
131,11,3,0
161,7,0,0
144,9,0,0
107,2,0,0
111,1,0,0
94,0,0,0
66,3,3,0
51,8,3,0
85,10,6,9
60,12,6,9
55,7,0,0
47,9,6,9
175,10,0,0
169,8,0,0
209,23,3,0
184,15,9,0
40,3,3,0
93,11,9,9
80,8,6,9
55,9,6,9
59,3,0,0
64,2,0,0
30,0,0,0
37,1,0,0
33,2,0,0
46,4,3,0
42,3,3,0
37,5,3,0
40,7,0,0
83,3,0,0
30,0,0,0
145,12,9,27
139,12,9,27
121,10,9,27
103,9,9,27
109,9,3,0
49,5,3,0
75,6,0,0
122,6,0,0
49,0,0,0
50,0,0,0
110,11,3,0
110,10,3,0
99,5,0,0
101,7,3,0
106,13,6,9
100,11,6,9
82,11,6,9
124,14,12,36
106,18,12,36
79,5,0,0
88,11,9,27
100,13,12,36
82,11,9,27
83,7,0,0
64,10,9,27
41,3,3,0
12,3,3,0
11,3,3,0
7,3,3,0
141,10,3,0
153,11,3,0
189,10,0,0
169,8,0,0
107,6,3,0
109,3,0,0
181,6,0,0
108,7,3,0
144,11,3,0
159,15,9,9
131,8,3,0
110,8,3,0
164,5,0,0
169,14,6,0
108,6,3,0
162,3,0,0
144,9,0,0
125,9,6,9
102,7,3,0
120,9,3,0
112,12,3,0
105,7,0,0
102,10,6,9
96,9,6,9
93,6,0,0
96,8,3,0
100,8,3,0
98,7,6,9
89,6,3,0
90,3,3,0
102,3,0,0
89,3,0,0
132,3,0,0
146,12,3,0
193,18,3,0
186,19,6,0
177,18,6,9
157,12,3,0
186,14,6,9
162,14,6,0
147,6,0,0
111,7,3,0
187,20,9,9
187,24,6,9
153,16,6,0
180,31,18,9
204,18,3,0
156,13,6,0
129,9,3,0
134,12,3,0
204,27,9,0
141,12,0,0
140,11,0,0
156,17,6,0
129,13,3,0
129,13,3,0
134,15,3,0
127,13,3,0
127,13,3,0
153,6,3,0
151,5,3,0
171,14,6,9
115,1,0,0
103,6,3,0
104,9,0,0
67,3,0,0
83,7,3,0
85,11,0,0
72,8,3,0
57,6,6,0
48,4,3,0
62,10,3,0
55,8,6,0
37,4,3,0
45,5,3,0
31,0,0,0
140,14,12,27
133,11,9,27
127,11,9,27
135,14,9,27
90,13,12,45
84,13,12,45
92,16,12,45
83,12,9,27
74,12,9,9
80,13,6,9
72,11,6,9
81,14,9,9
72,10,3,0
73,10,6,9
75,7,3,0
84,9,0,0
77,12,12,45
85,15,12,45
76,11,9,27
79,15,12,45
70,11,9,27
78,15,12,27
79,13,6,9
75,6,6,9
67,6,6,9
112,8,6,9
47,8,6,9
92,11,6,9
84,8,6,9
41,5,3,0
50,6,3,0
33,2,0,0
41,4,3,0
41,4,3,0
29,8,3,0
40,4,0,0
44,9,3,0
111,18,9,9
66,10,6,9
62,9,6,9
54,5,3,0
98,12,9,18
53,8,6,9
49,10,9,18
97,16,9,18
93,14,12,27
85,8,3,0
95,8,0,0
48,10,9,18
41,2,0,0
53,5,0,0
26,3,3,0
26,3,3,0
26,3,3,0
57,5,0,0
42,3,0,0
112,14,3,0
121,15,6,0
153,16,3,0
119,14,3,0
119,17,6,0
131,12,3,0
130,15,6,9
116,16,6,9
114,15,6,9
172,16,3,0
79,6,3,0
120,7,0,0
80,5,0,0
104,7,0,0
105,6,3,0
146,7,3,0
105,3,0,0
172,10,0,0
125,9,3,0
102,11,3,0
91,9,3,0
178,13,3,0
126,6,0,0
147,8,3,0
121,6,0,0
86,6,0,0
116,11,3,0
162,18,9,9
133,10,0,0
160,7,0,0
116,11,0,0
125,7,3,0
85,7,0,0
99,9,6,9
97,8,6,9
77,4,0,0
83,12,9,9
76,7,3,0
74,6,3,0
75,2,0,0
74,7,6,9
61,7,6,9
36,6,6,9
54,5,0,0
11,0,0,0
195,11,6,9
201,9,3,0
203,10,3,0
192,11,6,9
203,13,6,9
68,9,6,9
65,8,6,9
76,11,6,9
67,12,9,18
78,12,9,18
59,8,3,0
65,10,3,0
84,14,6,0
79,9,3,0
81,9,3,0
75,13,9,18
70,7,0,0
114,7,0,0
54,8,6,0
101,7,3,0
117,12,3,0
158,22,3,0
115,13,9,18
121,16,12,27
112,11,6,9
115,13,9,18
114,12,6,9
125,11,0,0
62,10,9,18
56,8,6,9
55,7,6,9
59,8,6,9
62,10,9,18
61,9,6,9
53,7,6,9
88,5,0,0
87,5,3,0
128,10,3,0
68,0,0,0
119,6,3,0
88,5,3,0
110,9,3,0
107,8,3,0
73,6,3,0
140,9,0,0
81,8,6,9
126,13,6,9
77,7,3,0
74,7,3,0
129,10,3,0
64,5,3,0
74,6,3,0
125,7,0,0
102,4,0,0
81,6,6,9
79,6,6,9
65,9,6,9
114,8,3,0
131,6,0,0
118,10,6,9
123,8,0,0
194,8,0,0
145,2,0,0
69,8,0,0
46,7,0,0
129,11,6,9
138,9,6,9
94,4,0,0
89,12,12,54
90,12,12,54
111,12,12,54
73,5,3,0
73,6,3,0
67,5,0,0
69,4,0,0
141,12,6,9
70,3,0,0
88,5,3,0
58,3,0,0
58,3,0,0
149,12,6,0
53,5,0,0
87,8,3,0
149,14,6,0
55,0,0,0
140,10,0,0
107,15,9,18
125,18,12,36
78,13,9,18
80,11,9,18
94,13,9,18
59,6,0,0
118,23,15,36
147,23,15,36
100,18,12,27
88,10,0,0
101,16,6,9
116,20,12,27
94,12,3,0
97,13,6,9
136,17,9,18
89,15,9,18
90,13,6,9
105,18,9,18
86,12,6,9
118,10,0,0
118,17,12,27
120,15,9,18
134,18,12,27
112,11,3,0
60,3,0,0
73,11,6,9
68,11,6,9
81,7,0,0
89,11,6,9
88,13,6,9
50,2,0,0
49,0,0,0
8,3,3,0
20,3,3,0
21,4,3,0
60,4,3,0
25,3,0,0
56,2,0,0
109,7,0,0
50,1,0,0
44,2,0,0
144,13,3,0
96,9,3,0
105,9,3,0
23,2,0,0
15,0,0,0
190,15,9,9
110,9,6,9
60,7,6,9
205,14,6,9
155,8,6,9
75,6,6,9
38,8,6,9
36,8,6,9
31,6,6,9
37,8,6,9
32,6,6,9
30,6,6,9
114,12,9,27
108,12,9,27
116,12,9,27
112,3,3,0
98,5,3,0
238,12,9,0
97,11,6,0
116,10,6,0
99,7,3,0
322,15,3,0
249,9,3,0
232,9,3,0
142,7,0,0
103,3,0,0
137,6,3,0
112,10,3,0
97,10,6,9
102,8,6,9
92,6,3,0
108,9,3,0
98,11,0,0
90,8,6,9
78,5,0,0
97,3,3,0
106,7,0,0
101,10,9,27
109,10,9,27
90,9,3,0
74,4,3,0
104,9,0,0
88,7,0,0
88,7,0,0
95,10,3,0
91,10,3,0
94,9,3,0
103,10,9,27
84,7,0,0
80,5,0,0
77,3,0,0
82,4,3,0
274,20,9,9
183,15,3,0
166,12,0,0
197,10,3,0
219,22,6,0
106,12,9,9
74,10,6,9
73,11,6,9
59,0,0,0
69,6,0,0
59,3,3,0
68,5,3,0
96,11,6,9
95,12,6,9
63,13,6,9
79,8,0,0
55,8,3,0
54,7,3,0
54,8,3,0
52,7,0,0
61,3,0,0
116,9,3,0
93,8,3,0
115,10,3,0
68,1,0,0
45,4,3,0
66,3,0,0
53,5,3,0
48,0,0,0
99,4,0,0
135,16,3,0
201,24,12,9
107,11,3,0
111,13,3,0
120,17,6,0
128,15,3,0
78,8,3,0
87,11,3,0
235,13,3,0
301,22,9,0
222,12,3,0
186,20,9,0
106,11,3,0
176,20,12,27
172,17,12,27
173,20,12,27
179,22,12,27
96,12,9,27
97,12,9,27
103,14,9,27
93,11,9,27
99,12,9,27
77,9,3,0
81,15,9,0
62,5,3,0
76,11,3,0
71,8,3,0
71,8,3,0
57,4,3,0
70,2,0,0
100,12,9,27
53,3,0,0
1,0,0,0
84,6,3,0
53,6,0,0
70,2,0,0
24,4,3,0
17,4,3,0
11,3,3,0
17,3,3,0
18,0,0,0
43,3,0,0
212,15,6,0
86,8,3,0
274,26,9,9
194,17,6,9
192,18,6,9
176,13,6,9
178,16,6,9
230,20,12,18
218,16,6,9
200,15,6,9
180,12,6,9
100,8,6,9
108,12,9,18
132,11,6,9
114,11,6,9
130,12,9,18
132,19,9,18
142,15,6,9
116,12,9,18
126,13,6,9
128,15,6,9
31,9,3,0
20,4,3,0
32,6,0,0
42,1,0,0
23,6,0,0
43,10,0,0
25,8,3,0
108,13,6,9
98,11,3,0
86,6,3,0
75,7,3,0
88,10,3,0
91,8,3,0
56,7,3,0
59,6,0,0
107,8,3,0
129,10,3,0
95,8,3,0
113,5,0,0
95,7,0,0
125,11,3,0
107,5,0,0
70,6,0,0
57,1,0,0
88,2,0,0
144,16,6,9
29,2,0,0
9,3,3,0
14,5,3,0
13,4,3,0
42,4,3,0
44,4,3,0
40,4,0,0
54,5,0,0
51,5,3,0
44,5,3,0
43,5,3,0
53,6,6,0
38,3,0,0
45,5,3,0
38,6,3,0
48,3,3,0
27,3,3,0
48,5,3,0
283,23,6,0
278,29,15,27
272,22,3,0
289,23,12,36
248,18,9,27
141,17,12,27
182,14,9,27
141,13,9,27
182,14,9,27
141,13,9,27
210,19,9,27
214,22,21,90
169,17,9,27
186,22,15,54
163,16,12,54
165,16,12,54
227,18,9,27
182,20,18,54
198,14,9,27
157,13,9,27
186,16,9,27
203,19,12,54
180,15,12,54
182,15,12,54
170,14,3,0
168,14,6,0
152,16,12,54
154,17,12,54
168,11,9,27
163,11,3,0
185,15,6,9
142,9,6,9
131,12,12,54
179,14,3,0
162,14,9,9
189,15,6,9
159,10,3,0
191,25,15,9
165,12,3,0
148,10,3,0
175,13,6,9
145,8,3,0
127,12,3,0
58,12,12,45
66,12,12,45
57,10,9,27
60,12,12,45
51,10,9,27
59,11,9,27
57,2,0,0
45,1,0,0
104,7,0,0
10,3,3,0
10,3,3,0
10,3,3,0
82,3,3,0
66,3,3,0
38,3,3,0
61,3,0,0
169,12,3,0
125,22,9,27
100,12,9,27
90,6,0,0
100,12,9,27
108,17,9,27
93,15,3,0
68,5,3,0
85,19,9,27
85,19,9,27
93,25,15,36
90,23,15,9
85,16,3,0
80,18,6,0
83,17,6,9
85,15,3,0
77,15,3,0
75,13,0,0
86,13,0,0
77,15,3,0
60,9,9,27
68,13,9,27
68,13,9,27
73,14,6,9
66,11,6,9
81,9,3,0
62,10,3,0
60,8,3,0
63,11,6,9
65,7,3,0
57,7,3,0
49,0,0,0
54,4,0,0
47,4,3,0
40,0,0,0
67,5,3,0
54,0,0,0
44,2,0,0
63,9,3,0
33,4,3,0
42,3,3,0
23,3,3,0
172,11,3,0
212,23,6,9
180,16,12,9
197,11,3,0
218,19,12,18
211,14,6,9
193,14,6,9
179,10,0,0
201,22,9,9
167,7,6,9
171,10,6,9
151,7,3,0
202,9,3,0
176,7,3,0
171,8,3,0
325,14,0,0
297,9,0,0
222,15,3,0
202,12,3,0
197,10,9,27
177,8,3,0
162,4,0,0
154,5,0,0
170,9,3,0
185,19,6,0
198,21,3,0
191,20,6,9
229,23,9,9
234,26,12,27
187,15,0,0
189,18,6,9
193,24,15,36
196,13,6,0
152,6,3,0
196,10,0,0
176,6,3,0
197,12,6,9
228,16,9,18
210,16,9,18
204,16,9,27
195,12,6,9
201,11,3,0
165,2,0,0
159,9,6,9
203,15,12,27
45,8,6,9
48,10,6,9
45,8,0,0
30,6,6,9
25,7,6,9
25,7,6,9
25,7,6,9
23,6,6,9
23,6,6,9
23,6,6,9
42,8,6,9
40,8,6,9
35,6,6,9
40,8,6,9
32,1,0,0
69,10,9,27
86,10,9,27
135,10,9,27
58,9,9,27
82,9,9,27
131,11,9,27
54,9,9,27
148,9,9,27
71,9,9,27
120,9,9,27
32,1,0,0
56,2,0,0
10,1,0,0
20,6,6,9
55,2,0,0
35,3,3,0
50,8,3,0
48,8,3,0
39,7,3,0
36,7,3,0
109,13,3,0
121,7,3,0
107,7,3,0
45,4,3,0
46,5,3,0
86,4,3,0
37,1,0,0
90,4,0,0
31,0,0,0
44,1,0,0
172,4,0,0
53,4,0,0
44,6,3,0
43,6,3,0
41,4,0,0
86,4,3,0
35,3,3,0
49,1,0,0
62,14,6,0
61,10,6,9
61,10,6,9
47,8,3,0
53,8,3,0
51,8,3,0
57,10,3,0
69,11,3,0
72,9,3,0
50,6,0,0
70,13,6,9
47,0,0,0
61,4,3,0
91,6,3,0
56,3,0,0
69,5,3,0
66,5,3,0
47,3,0,0
69,7,3,0
52,3,3,0
35,3,3,0
41,6,3,0
54,13,6,9
36,3,3,0
134,4,3,0
68,3,3,0
29,3,3,0
50,5,3,0
110,5,3,0
63,7,6,0
44,5,3,0
47,4,3,0
104,15,9,27
63,15,9,27
104,13,9,27
104,13,9,27
10,3,3,0
66,5,3,0
113,16,3,0
95,11,3,0
115,13,3,0
131,17,9,0
77,8,3,0
133,6,0,0
136,12,6,0
102,9,3,0
152,13,3,0
99,9,6,0
114,14,3,0
101,11,9,9
117,16,6,9
70,11,6,9
64,7,3,0
134,18,12,9
87,10,6,9
81,10,6,0
47,6,3,0
103,13,3,0
96,13,3,0
103,15,6,9
61,3,0,0
28,5,3,0
32,5,3,0
29,3,3,0
18,3,3,0
30,6,6,9
198,7,3,0
181,8,3,0
57,6,3,0
28,3,3,0
29,4,3,0
28,1,0,0
81,13,0,0
44,2,0,0
52,6,0,0
49,6,0,0
80,12,0,0
64,11,6,0
45,5,3,0
35,7,3,0
74,11,6,0
64,13,9,9
68,11,6,9
61,11,6,9
59,10,3,0
47,2,0,0
40,5,3,0
39,7,6,9
32,7,6,9
36,6,6,9
30,3,0,0
29,0,0,0
52,6,3,0
31,4,3,0
28,2,0,0
53,5,0,0
41,6,3,0
27,2,0,0
30,6,3,0
32,5,3,0
23,6,0,0
29,6,3,0
17,4,0,0
17,4,0,0
49,8,3,0
67,4,3,0
53,4,3,0
89,9,6,9
127,11,6,9
74,9,3,0
95,13,6,9
48,5,0,0
92,12,3,0
68,7,3,0
126,13,6,9
108,15,9,9
83,6,0,0
93,8,3,0
69,6,3,0
74,7,0,0
101,11,6,9
68,6,3,0
87,5,0,0
57,5,3,0
24,3,3,0
14,3,3,0
21,5,3,0
25,3,3,0
38,6,6,9
40,6,6,9
27,6,6,9
44,0,0,0
65,1,0,0
36,0,0,0
13,0,0,0
41,7,3,0
38,6,3,0
44,3,0,0
52,10,3,0
57,11,6,9
70,10,6,9
47,10,6,9
46,10,3,0
44,8,3,0
32,3,0,0
50,5,0,0
28,3,0,0
67,7,6,9
44,7,6,9
57,6,6,9
30,4,3,0
28,2,0,0
29,4,3,0
28,3,3,0
29,4,3,0
23,4,3,0
105,4,3,0
242,14,6,9
277,12,3,0
240,13,6,9
289,15,3,0
280,20,6,9
113,13,6,9
153,16,9,9
98,7,3,0
143,20,6,9
158,11,6,9
103,7,6,9
152,13,12,54
161,17,12,54
152,13,12,54
152,13,12,54
79,5,0,0
173,7,3,0
134,5,3,0
175,18,6,0
185,15,3,0
176,18,9,9
129,12,6,9
137,19,9,18
163,18,9,18
123,13,6,9
121,13,6,9
187,14,3,0
150,14,3,0
139,12,3,0
199,17,6,0
130,8,3,0
190,18,6,0
197,12,6,0
140,4,0,0
112,10,6,9
139,11,6,9
95,6,6,9
151,20,9,9
138,15,6,9
94,10,6,9
80,3,3,0
170,11,3,0
143,8,0,0
136,13,9,9
105,12,6,9
131,11,6,9
104,16,12,54
95,12,12,54
95,12,12,54
104,16,12,54
104,16,12,54
139,18,9,18
99,12,6,9
95,12,12,54
125,11,6,9
121,11,6,9
116,7,0,0
59,5,3,0
60,6,3,0
61,5,3,0
134,16,6,9
69,8,3,0
74,9,6,9
68,9,6,9
65,7,3,0
37,3,3,0
52,4,3,0
113,8,6,9
107,6,6,9
39,3,3,0
47,6,6,9
41,6,6,9
41,6,6,9
41,6,6,9
41,6,6,9
41,6,6,9
41,6,6,9
238,10,6,9
149,13,6,9
147,17,6,9
107,9,6,9
98,5,0,0
206,8,6,9
73,6,6,9
73,4,3,0
90,9,3,0
67,9,3,0
165,13,6,9
223,16,6,9
99,15,9,9
90,7,0,0
266,22,9,18
141,13,6,9
142,13,9,18
199,13,6,9
200,14,9,18
75,10,6,9
55,1,0,0
27,3,3,0
27,3,3,0
38,6,6,9
34,6,6,9
35,6,6,9
27,3,3,0
27,3,3,0
25,3,3,0
41,3,3,0
45,3,3,0
25,3,3,0
31,3,3,0
99,19,9,9
121,22,12,18
113,27,12,9
106,19,12,36
131,21,15,9
120,19,12,36
108,21,15,45
99,15,6,0
90,16,6,0
98,17,9,27
101,14,9,9
93,20,9,9
78,7,3,0
115,21,9,9
108,15,6,9
110,16,6,9
97,12,3,0
125,8,3,0
140,16,6,0
92,16,6,0
74,6,3,0
119,12,0,0
89,14,3,0
125,18,3,0
92,16,3,0
89,15,3,0
89,18,9,0
84,17,6,0
107,11,9,27
95,13,12,36
85,11,9,27
132,18,6,9
120,12,6,9
111,8,3,0
109,13,12,36
99,10,9,27
87,14,9,27
86,5,0,0
71,6,3,0
66,7,3,0
70,6,3,0
11,0,0,0
9,1,0,0
87,11,6,9
79,10,6,9
101,12,6,9
94,14,6,9
96,15,6,9
81,6,0,0
111,10,3,0
70,8,3,0
93,11,9,27
81,13,12,36
71,11,9,27
118,18,6,9
106,12,6,9
97,8,3,0
95,13,12,36
85,10,9,27
73,14,9,27
56,5,3,0
31,3,3,0
88,14,6,0
84,7,3,0
81,8,3,0
81,8,3,0
77,5,0,0
94,15,9,0
32,4,3,0
45,10,3,0
41,10,3,0
38,9,3,0
62,7,0,0
39,7,0,0
36,9,3,0
36,9,3,0
21,3,3,0
28,2,0,0
21,1,0,0
61,6,6,9
38,6,6,9
51,6,6,9
24,4,3,0
45,2,0,0
41,4,3,0
42,4,3,0
31,5,3,0
30,0,0,0
78,9,6,9
77,9,6,9
76,9,6,9
80,12,6,9
45,6,6,9
46,6,6,9
43,4,3,0
37,3,3,0
30,2,0,0
32,4,3,0
28,0,0,0
49,0,0,0
90,11,3,0
36,3,3,0
64,3,3,0
78,0,0,0
31,1,0,0
15,3,3,0
16,4,3,0
14,3,3,0
33,6,6,9
65,3,0,0
67,10,3,0
59,7,3,0
40,3,3,0
42,4,3,0
46,4,3,0
53,9,3,0
41,4,3,0
15,4,3,0
15,4,3,0
10,3,3,0
48,4,0,0
16,0,0,0
11,3,3,0
22,0,0,0
89,5,0,0
143,11,6,0
87,7,3,0
106,7,3,0
32,3,0,0
80,7,3,0
99,9,6,0
148,9,3,0
90,12,6,0
53,7,3,0
103,8,3,0
45,6,3,0
102,7,6,0
22,0,0,0
81,9,6,9
18,0,0,0
58,7,3,0
28,0,0,0
132,15,6,0
190,16,0,0
150,17,3,0
229,23,6,0
177,21,6,0
124,10,0,0
116,10,3,0
119,10,3,0
130,10,6,0
156,10,3,0
93,1,0,0
199,16,6,0
128,13,6,0
87,7,0,0
225,18,3,0
168,10,3,0
144,5,0,0
93,7,3,0
97,4,3,0
110,6,3,0
90,5,3,0
88,5,3,0
165,14,9,0
116,9,3,0
244,25,12,9
225,20,9,9
264,21,6,9
195,13,3,0
193,11,0,0
183,10,3,0
173,18,6,9
212,17,6,9
143,10,3,0
161,12,0,0
193,15,6,9
162,12,9,27
144,16,9,27
126,10,9,27
175,13,3,0
92,7,3,0
106,8,3,0
82,3,0,0
82,4,3,0
104,8,3,0
115,5,3,0
88,3,3,0
188,7,0,0
146,3,0,0
79,3,0,0
138,11,9,27
120,10,9,27
78,2,0,0
102,9,9,27
72,3,3,0
73,3,3,0
109,6,3,0
99,10,6,9
104,12,6,9
96,10,6,9
229,13,3,0
206,15,3,0
272,18,6,0
58,1,0,0
189,18,9,0
123,10,3,0
189,24,12,9
182,19,6,0
116,10,3,0
107,7,6,9
83,3,0,0
80,5,3,0
84,9,3,0
51,0,0,0
279,34,15,81
320,53,30,252
286,36,30,252
291,33,27,243
254,15,6,9
252,25,21,189
238,24,21,189
238,24,21,189
240,25,21,189
262,31,24,216
265,31,15,81
231,26,15,81
236,21,15,81
207,20,12,54
272,36,30,252
277,33,27,243
240,15,6,9
238,25,21,189
224,24,21,189
224,24,21,189
226,25,21,189
248,30,24,216
243,33,30,243
206,22,9,9
204,31,24,189
162,15,3,0
190,27,21,189
190,27,21,189
201,15,3,0
192,29,24,189
214,29,24,216
209,25,21,189
195,24,21,189
195,24,21,189
206,15,3,0
197,25,21,189
219,27,24,216
97,1,0,0
77,2,0,0
156,22,21,189
156,22,21,189
158,23,21,189
180,23,21,189
76,1,0,0
90,9,9,27
93,9,9,27
119,9,9,27
90,9,9,27
74,0,0,0
116,10,3,0
93,9,9,27
119,9,9,27
90,9,9,27
122,11,9,27
93,9,9,27
142,21,21,189
144,22,21,189
166,22,21,189
119,9,9,27
144,22,21,189
166,22,21,189
168,23,21,189
88,13,0,0
59,5,0,0
242,27,12,27
283,41,12,27
224,17,6,9
226,9,6,9
228,24,12,27
169,18,6,9
171,9,6,9
210,16,6,9
212,8,6,9
86,8,0,0
55,2,0,0
125,19,6,0
124,11,3,0
108,7,3,0
80,13,9,18
98,17,12,18
82,9,3,0
74,11,6,9
87,11,6,9
79,13,9,18
55,7,6,9
68,8,6,9
73,8,6,9
86,9,6,9
75,6,3,0
70,4,3,0
46,4,3,0
42,1,0,0
85,5,3,0
86,8,3,0
45,4,3,0
80,2,0,0
33,5,3,0
42,6,3,0
51,12,9,0
69,4,3,0
38,1,0,0
181,12,3,0
170,18,3,0
129,8,3,0
184,14,3,0
162,16,3,0
148,12,0,0
157,14,3,0
99,6,6,0
147,18,6,0
144,9,0,0
108,16,12,18
96,12,9,18
94,11,6,9
91,11,6,9
226,25,9,9
198,21,9,9
201,14,0,0
168,11,6,9
165,9,3,0
170,11,0,0
116,11,3,0
146,16,6,9
116,11,6,9
135,15,3,0
88,7,6,9
85,5,3,0
146,12,6,0
145,13,3,0
123,10,3,0
87,5,3,0
87,5,3,0
84,11,9,18
82,10,6,9
79,10,6,9
70,7,6,9
67,8,6,9
60,2,0,0
55,3,3,0
52,3,3,0
82,5,3,0
74,5,3,0
107,7,3,0
149,9,0,0
151,8,0,0
176,11,0,0
182,11,6,0
159,7,3,0
126,6,3,0
112,10,3,0
57,4,3,0
185,15,3,0
196,16,3,0
179,13,0,0
121,4,0,0
224,23,12,36
221,21,12,45
235,25,15,54
167,12,9,27
204,17,6,9
172,19,9,27
186,24,18,36
146,18,3,0
120,14,6,0
155,19,9,9
183,19,12,45
115,10,9,27
129,13,9,27
157,14,3,0
166,19,6,9
140,14,3,0
107,6,3,0
100,7,3,0
39,6,0,0
77,7,6,9
111,11,6,9
108,12,6,9
96,11,6,9
89,12,6,9
77,8,6,9
56,7,0,0
74,11,6,9
21,1,0,0
108,9,3,0
172,8,3,0
145,12,3,0
150,11,6,0
61,4,3,0
49,2,0,0
66,3,3,0
116,4,0,0
150,8,0,0
102,7,0,0
144,12,3,0
111,6,3,0
108,4,3,0
110,5,3,0
126,8,3,0
69,3,0,0
100,8,0,0
86,9,0,0
105,10,6,9
117,13,3,0
120,10,0,0
92,10,6,9
96,10,6,9
85,6,6,9
89,6,6,9
72,4,3,0
62,3,3,0
72,6,3,0
60,4,3,0
100,7,0,0
53,3,3,0
76,10,6,9
81,3,0,0
94,6,3,0
100,6,0,0
38,1,0,0
53,1,0,0
101,14,12,27
90,12,9,27
90,10,9,27
68,7,3,0
73,13,9,27
110,16,9,27
110,10,9,27
88,7,3,0
93,12,9,27
99,9,9,27
82,13,9,27
82,9,9,27
165,14,3,0
127,4,3,0
101,2,0,0
168,14,3,0
110,4,3,0
99,13,3,0
54,7,3,0
91,11,3,0
111,15,6,0
104,20,12,9
100,15,6,9
90,10,0,0
92,11,3,0
66,7,3,0
55,9,6,9
82,4,0,0
177,13,3,0
77,5,0,0
324,68,48,234
290,40,24,126
295,38,18,90
265,36,21,63
214,24,6,9
267,26,6,9
267,25,9,9
266,39,21,90
213,21,3,0
233,33,15,36
241,29,9,27
209,21,3,0
212,23,6,9
220,26,9,27
216,25,9,27
212,21,3,0
331,59,39,297
336,59,39,261
299,37,6,9
306,48,21,81
255,37,6,9
308,39,9,9
253,35,3,0
278,35,3,0
297,47,21,189
257,37,6,9
266,35,3,0
308,38,6,9
261,38,6,0
283,47,21,189
283,47,21,189
285,47,21,189
307,58,36,261
274,50,24,72
282,47,21,63
260,41,12,27
253,37,6,9
252,35,3,0
250,35,3,0
253,37,6,9
261,41,12,27
257,39,9,27
256,39,6,9
250,35,3,0
302,36,27,243
265,21,6,9
272,25,9,27
263,30,21,189
249,27,21,189
249,27,21,189
251,28,21,189
273,34,24,216
219,17,6,9
279,20,6,9
268,27,21,189
254,27,21,189
254,27,21,189
256,27,21,189
278,35,27,225
227,19,6,9
221,15,3,0
153,6,6,9
