"0,1-d","2,1-d","3,1-d","4,1-d"
12,2,0,0
55,2,0,0
37,2,0,0
67,6,5,0
42,10,40,36
34,2,0,0
48,18,65,54
41,14,45,36
44,2,0,0
61,16,60,54
28,2,0,0
30,2,0,0
27,2,0,0
38,2,0,0
33,14,45,36
38,2,0,0
35,8,25,18
29,2,0,0
34,8,15,9
44,14,45,36
48,0,0,0
27,2,0,0
36,6,5,0
38,8,15,9
17,2,0,0
19,2,0,0
7,4,5,0
8,4,5,0
17,4,5,0
36,4,5,0
22,6,5,0
34,4,0,0
45,4,0,0
20,2,0,0
36,6,5,0
46,6,5,0
50,8,10,0
19,2,0,0
25,2,0,0
26,2,0,0
33,0,0,0
27,4,5,0
20,2,0,0
18,2,0,0
21,2,0,0
25,0,0,0
22,0,0,0
24,0,0,0
22,0,0,0
24,2,0,0
8,2,0,0
28,8,20,9
15,2,0,0
68,10,20,9
38,6,15,9
13,6,15,9
17,6,15,9
17,6,15,9
15,6,15,9
13,6,15,9
57,12,40,36
64,4,5,0
55,12,30,0
95,10,20,0
62,4,0,0
67,6,5,0
67,8,10,0
58,10,20,9
54,2,0,0
62,0,0,0
83,4,5,0
56,4,5,0
57,10,15,0
51,10,15,9
47,0,0,0
57,4,5,0
68,8,10,0
54,4,5,0
48,2,0,0
54,8,30,36
47,4,5,0
62,16,10,0
51,8,30,36
54,6,15,9
57,2,0,0
46,2,0,0
47,2,0,0
56,8,30,36
53,8,0,0
54,6,5,0
49,6,5,0
47,2,0,0
70,0,0,0
54,4,5,0
46,0,0,0
51,2,0,0
53,4,5,0
58,14,30,9
85,10,25,9
44,8,20,9
45,2,0,0
42,2,0,0
43,4,5,0
48,10,25,9
36,12,20,9
36,14,20,9
39,2,0,0
46,8,5,0
50,4,5,0
39,2,0,0
31,6,5,0
30,4,5,0
49,2,0,0
41,4,5,0
29,4,5,0
30,4,5,0
28,2,0,0
37,2,0,0
29,4,0,0
28,2,0,0
40,8,5,0
41,2,0,0
55,20,55,27
43,6,5,0
77,10,20,0
68,2,0,0
47,10,15,0
49,0,0,0
65,18,80,45
37,10,35,36
45,0,0,0
39,10,35,36
35,4,5,0
38,8,15,0
43,14,25,0
36,6,5,0
36,10,35,36
27,0,0,0
29,4,5,0
29,4,5,0
40,10,35,36
39,2,0,0
27,0,0,0
27,0,0,0
31,2,0,0
29,2,0,0
21,0,0,0
27,2,0,0
18,0,0,0
4,2,0,0
4,2,0,0
23,6,10,0
36,6,0,0
13,4,5,0
23,6,5,0
33,4,5,0
28,2,0,0
50,0,0,0
35,2,0,0
15,4,5,0
22,4,5,0
14,2,0,0
14,4,5,0
17,2,0,0
21,2,0,0
19,0,0,0
22,2,0,0
16,0,0,0
37,10,20,0
49,18,45,18
76,18,65,27
27,4,5,0
46,10,30,18
41,8,25,18
31,8,25,18
21,6,15,9
38,8,25,18
36,8,25,18
34,8,25,18
41,12,30,18
20,0,0,0
29,0,0,0
24,6,5,0
20,0,0,0
28,2,0,0
21,0,0,0
25,2,0,0
23,0,0,0
18,0,0,0
29,14,5,0
18,0,0,0
17,2,0,0
16,0,0,0
29,4,0,0
19,4,5,0
24,4,5,0
77,8,15,0
38,6,15,9
41,6,5,0
35,8,5,0
49,12,25,9
27,6,10,0
34,6,5,0
28,8,10,0
28,6,5,0
34,10,45,63
43,4,5,0
35,6,5,0
43,6,5,0
48,8,5,0
32,4,0,0
34,6,0,0
43,12,35,18
49,8,15,9
30,6,5,0
23,2,0,0
34,2,0,0
22,2,0,0
39,2,0,0
14,2,0,0
32,2,0,0
9,4,5,0
8,4,5,0
17,6,5,0
29,4,5,0
18,2,0,0
44,8,5,0
23,2,0,0
43,2,0,0
37,6,10,0
27,6,5,0
39,4,5,0
31,2,0,0
32,6,10,0
23,4,5,0
49,4,5,0
20,0,0,0
30,4,5,0
27,0,0,0
23,4,5,0
89,22,85,54
41,10,35,36
41,10,35,36
54,18,95,135
67,16,60,72
52,12,40,36
72,16,85,135
41,14,60,72
55,18,65,90
59,12,45,45
38,8,30,36
48,10,20,9
52,6,10,0
38,10,50,90
39,10,50,90
51,16,45,18
50,8,5,0
38,8,20,9
49,6,15,9
38,4,5,0
47,12,30,9
34,8,15,0
40,4,5,0
21,10,45,63
18,10,45,63
23,10,45,63
18,8,30,36
12,0,0,0
24,0,0,0
41,4,0,0
23,0,0,0
10,0,0,0
31,0,0,0
20,2,0,0
9,2,0,0
8,4,0,0
32,0,0,0
41,2,0,0
34,2,0,0
17,2,0,0
16,4,5,0
14,0,0,0
16,0,0,0
21,4,5,0
14,0,0,0
14,0,0,0
17,4,5,0
52,4,5,0
36,0,0,0
27,4,5,0
16,4,5,0
34,0,0,0
14,0,0,0
43,2,0,0
70,4,5,0
54,14,35,36
47,4,5,0
51,28,70,45
35,8,30,36
30,2,0,0
36,8,30,36
39,16,50,45
43,12,30,9
41,2,0,0
39,6,5,0
35,6,10,0
36,6,15,9
42,4,5,0
31,4,5,0
30,2,0,0
36,2,0,0
31,4,5,0
30,2,0,0
32,2,0,0
50,4,5,0
30,2,0,0
33,6,5,0
40,2,0,0
31,2,0,0
49,2,0,0
21,2,0,0
25,6,5,0
35,4,5,0
21,4,5,0
11,4,5,0
10,4,5,0
82,16,40,18
75,8,20,9
64,6,5,0
74,8,10,0
65,2,0,0
111,10,10,0
81,12,15,0
79,10,40,45
80,6,10,0
71,4,0,0
65,8,30,36
61,4,5,0
72,8,10,0
79,30,95,54
62,8,15,0
80,10,20,0
67,4,0,0
82,10,5,0
72,10,10,0
69,10,25,9
80,4,5,0
83,14,45,27
86,18,65,54
70,4,0,0
66,6,15,9
65,12,45,45
81,12,35,27
71,10,35,27
76,0,0,0
61,6,15,9
68,6,5,0
67,0,0,0
65,2,0,0
61,0,0,0
60,2,0,0
70,0,0,0
58,0,0,0
74,4,0,0
39,0,0,0
2,0,0,0
27,10,15,9
17,6,15,9
15,6,15,9
26,0,0,0
16,8,15,9
14,6,15,9
13,6,15,9
15,6,15,9
24,6,15,9
20,6,15,9
22,10,30,18
20,6,15,9
31,4,0,0
34,8,30,36
29,8,30,36
42,8,30,36
53,8,30,36
21,0,0,0
21,8,30,36
18,2,0,0
18,2,0,0
17,0,0,0
23,4,0,0
12,6,15,9
33,2,0,0
30,2,0,0
13,2,0,0
9,2,0,0
8,6,15,9
6,6,15,9
8,6,15,9
50,6,5,0
25,4,5,0
31,12,10,0
32,4,5,0
45,4,5,0
39,4,5,0
35,2,0,0
46,6,5,0
43,2,0,0
27,2,0,0
38,6,5,0
30,2,0,0
28,4,5,0
52,4,5,0
24,2,0,0
23,0,0,0
28,4,5,0
26,2,0,0
41,4,5,0
39,4,0,0
48,6,5,0
39,2,0,0
32,2,0,0
57,6,5,0
38,4,0,0
30,2,0,0
39,2,0,0
91,2,0,0
41,10,5,0
50,6,5,0
37,4,5,0
38,2,0,0
33,4,5,0
29,4,5,0
28,2,0,0
36,4,0,0
28,2,0,0
28,2,0,0
36,2,0,0
28,2,0,0
30,14,30,9
41,14,15,0
32,6,15,9
32,6,15,9
28,2,0,0
31,4,5,0
30,4,5,0
41,6,10,0
34,2,0,0
45,8,10,0
32,0,0,0
43,8,5,0
23,2,0,0
44,4,5,0
27,4,5,0
34,4,5,0
24,4,5,0
32,2,0,0
31,4,5,0
23,2,0,0
27,6,10,0
18,6,15,9
18,6,15,9
17,4,5,0
30,4,5,0
17,4,5,0
20,0,0,0
43,4,5,0
23,4,5,0
29,2,0,0
31,4,5,0
28,8,10,0
74,6,5,0
40,6,10,0
31,6,10,0
20,2,0,0
30,4,5,0
22,4,5,0
23,4,5,0
21,0,0,0
20,20,60,45
46,8,30,36
20,8,30,36
46,8,30,36
20,8,30,36
11,4,5,0
1,0,0,0
9,4,5,0
9,4,5,0
6,4,5,0
16,2,0,0
21,2,0,0
5,0,0,0
12,2,0,0
36,4,5,0
49,14,30,9
46,2,0,0
54,10,15,0
38,6,5,0
37,8,20,9
52,12,35,9
31,4,5,0
27,4,5,0
45,18,40,9
25,4,5,0
36,2,0,0
28,8,15,9
19,0,0,0
26,8,15,0
24,6,5,0
23,0,0,0
23,0,0,0
25,4,5,0
22,0,0,0
20,0,0,0
22,4,5,0
37,0,0,0
17,4,5,0
19,0,0,0
20,4,5,0
15,6,15,9
15,6,15,9
60,8,15,0
14,2,0,0
22,6,10,0
33,6,10,0
19,4,5,0
31,4,5,0
23,4,5,0
10,2,0,0
13,4,5,0
13,4,5,0
8,0,0,0
30,0,0,0
28,2,0,0
45,6,0,0
35,4,0,0
26,4,0,0
24,6,10,0
22,0,0,0
43,16,30,9
30,2,0,0
30,6,10,0
23,8,20,9
28,6,15,9
21,6,15,9
21,6,5,0
33,2,0,0
19,2,0,0
26,4,0,0
19,0,0,0
32,2,0,0
25,6,5,0
41,6,5,0
10,2,0,0
29,2,0,0
15,4,5,0
14,2,0,0
24,2,0,0
23,0,0,0
20,4,5,0
22,10,5,0
20,2,0,0
29,4,5,0
15,2,0,0
12,2,0,0
12,2,0,0
11,0,0,0
27,0,0,0
5,0,0,0
9,0,0,0
4,0,0,0
30,6,5,0
35,6,5,0
45,6,15,9
35,12,25,9
46,8,10,0
49,14,35,18
30,2,0,0
47,6,5,0
30,4,5,0
47,6,15,9
37,8,20,9
25,2,0,0
34,4,5,0
34,4,0,0
41,2,0,0
41,4,5,0
25,2,0,0
25,0,0,0
44,2,0,0
32,4,5,0
23,2,0,0
27,0,0,0
25,0,0,0
14,4,5,0
22,4,5,0
12,4,5,0
11,0,0,0
8,0,0,0
28,4,5,0
38,6,15,9
25,6,15,9
27,4,5,0
27,6,15,9
34,2,0,0
47,2,0,0
38,0,0,0
21,0,0,0
31,2,0,0
37,2,0,0
21,0,0,0
58,2,0,0
29,0,0,0
21,2,0,0
20,0,0,0
20,0,0,0
21,2,0,0
21,2,0,0
22,2,0,0
24,8,10,0
34,14,25,9
26,6,10,0
29,6,5,0
26,2,0,0
26,0,0,0
33,2,0,0
23,4,0,0
37,8,15,9
40,6,15,9
23,6,15,9
36,2,0,0
25,6,5,0
21,4,5,0
20,2,0,0
21,4,5,0
29,0,0,0
22,6,5,0
21,4,5,0
12,6,10,0
15,4,5,0
10,4,5,0
22,2,0,0
43,4,5,0
50,4,5,0
83,10,20,9
44,8,20,9
53,6,15,9
68,12,55,90
39,2,0,0
40,2,0,0
40,2,0,0
57,4,5,0
60,18,50,27
70,14,25,0
75,8,10,0
58,6,15,9
46,14,35,18
44,4,5,0
64,12,20,0
35,4,5,0
58,16,45,18
60,4,5,0
45,6,15,9
38,10,50,90
43,18,75,108
38,10,50,90
38,10,50,90
65,16,40,27
43,6,15,9
36,6,15,9
34,2,0,0
48,4,0,0
37,8,20,9
48,8,5,0
43,8,5,0
37,4,5,0
45,12,20,9
32,4,5,0
28,4,5,0
37,6,5,0
39,4,5,0
77,6,15,9
49,2,0,0
37,0,0,0
34,4,5,0
33,6,15,9
30,0,0,0
28,6,15,9
27,4,5,0
28,6,15,9
28,6,15,9
30,6,15,9
28,6,15,9
27,0,0,0
40,12,30,18
67,6,15,9
34,2,0,0
44,4,5,0
38,6,15,9
31,6,15,9
25,6,15,9
14,0,0,0
15,2,0,0
18,0,0,0
26,4,5,0
27,6,10,0
32,4,5,0
36,10,20,9
41,8,25,18
49,8,25,18
19,6,15,9
22,10,30,18
34,2,0,0
35,4,5,0
49,2,0,0
34,4,5,0
31,2,0,0
30,6,15,9
30,6,15,9
26,6,15,9
32,4,5,0
25,4,5,0
23,0,0,0
35,4,5,0
25,4,5,0
27,4,5,0
25,4,5,0
23,0,0,0
31,4,5,0
24,2,0,0
25,4,5,0
12,2,0,0
22,0,0,0
38,24,95,63
36,12,30,9
49,14,40,18
58,6,10,0
39,6,10,0
52,2,0,0
39,26,60,9
36,4,5,0
38,10,40,45
51,12,30,9
40,10,40,45
33,12,50,54
45,2,0,0
34,4,5,0
31,6,5,0
30,8,15,0
37,6,10,0
26,8,15,0
31,8,30,36
15,2,0,0
15,4,5,0
23,0,0,0
18,2,0,0
12,2,0,0
11,2,0,0
13,2,0,0
33,4,5,0
30,8,20,9
43,12,30,18
33,10,25,9
32,10,40,45
45,12,30,9
34,10,40,45
27,12,50,54
31,6,10,0
20,6,10,0
25,8,30,36
24,4,0,0
21,4,5,0
20,4,5,0
51,12,20,0
22,6,10,0
22,4,5,0
20,4,5,0
32,2,0,0
20,4,5,0
15,2,0,0
29,16,20,0
23,0,0,0
23,2,0,0
16,4,5,0
16,4,5,0
22,6,5,0
22,2,0,0
33,6,15,9
36,6,15,9
19,6,15,9
21,6,5,0
17,4,5,0
27,4,5,0
36,2,0,0
20,2,0,0
19,2,0,0
19,4,5,0
22,4,5,0
20,2,0,0
3,2,0,0
38,12,35,18
26,6,15,9
26,6,15,9
25,6,15,9
24,6,15,9
39,0,0,0
39,4,5,0
26,6,5,0
18,2,0,0
22,2,0,0
18,2,0,0
20,4,5,0
12,4,5,0
13,4,5,0
11,2,0,0
17,2,0,0
28,2,0,0
27,0,0,0
20,2,0,0
32,4,5,0
44,4,5,0
28,2,0,0
33,2,0,0
13,4,5,0
19,2,0,0
25,2,0,0
14,2,0,0
19,0,0,0
19,4,5,0
13,0,0,0
10,0,0,0
15,4,5,0
17,4,5,0
23,6,15,9
25,6,15,9
49,8,5,0
30,4,5,0
32,4,5,0
25,4,5,0
28,0,0,0
19,2,0,0
32,2,0,0
28,4,5,0
33,4,5,0
28,4,5,0
31,4,5,0
12,6,15,9
14,2,0,0
17,4,5,0
6,0,0,0
27,0,0,0
12,6,5,0
8,4,5,0
7,4,5,0
7,0,0,0
8,0,0,0
7,0,0,0
7,0,0,0
9,0,0,0
36,2,0,0
14,2,0,0
20,2,0,0
51,0,0,0
13,2,0,0
19,2,0,0
12,0,0,0
17,2,0,0
10,4,5,0
9,4,5,0
8,2,0,0
9,4,5,0
17,0,0,0
44,0,0,0
10,2,0,0
23,2,0,0
58,10,10,0
24,4,0,0
31,2,0,0
27,2,0,0
59,10,20,0
21,6,5,0
34,6,10,0
30,4,5,0
69,6,10,0
27,2,0,0
20,2,0,0
27,8,15,0
31,0,0,0
41,8,20,9
22,2,0,0
31,8,20,9
42,2,0,0
22,2,0,0
26,4,5,0
28,0,0,0
16,0,0,0
15,2,0,0
16,2,0,0
67,18,25,0
80,6,10,0
61,4,0,0
56,12,25,0
79,8,5,0
48,4,5,0
57,8,10,0
75,8,15,0
85,18,40,9
65,14,40,9
62,12,25,9
64,10,30,36
80,10,20,9
54,8,10,0
56,6,5,0
53,6,5,0
50,4,5,0
96,4,0,0
43,0,0,0
60,4,5,0
56,4,0,0
79,10,30,36
50,6,0,0
60,8,30,36
58,8,10,0
49,4,5,0
43,4,5,0
45,8,30,36
46,4,0,0
42,2,0,0
45,2,0,0
49,2,0,0
44,4,5,0
58,4,5,0
47,0,0,0
46,4,5,0
44,4,5,0
44,0,0,0
46,4,5,0
40,14,50,36
48,6,15,9
54,6,10,0
70,10,15,0
38,4,0,0
48,8,15,0
45,2,0,0
66,16,60,18
46,10,25,9
52,8,15,9
29,2,0,0
42,6,15,9
36,4,5,0
39,4,5,0
44,6,10,0
41,6,10,0
34,2,0,0
34,0,0,0
29,2,0,0
29,2,0,0
29,0,0,0
30,2,0,0
28,0,0,0
72,22,190,621
56,12,70,144
66,22,190,621
56,28,210,621
71,22,185,612
54,8,20,9
39,4,0,0
39,0,0,0
52,2,0,0
47,18,145,504
37,0,0,0
34,2,0,0
34,8,30,36
33,2,0,0
37,4,5,0
34,8,30,36
36,8,30,36
38,16,140,504
51,8,30,36
38,16,140,504
33,4,0,0
54,4,5,0
39,18,145,504
47,18,160,558
33,2,0,0
30,0,0,0
34,8,30,36
33,8,5,0
63,10,35,27
47,10,35,27
57,10,35,27
43,4,0,0
48,12,25,9
45,16,35,18
28,8,25,18
38,10,30,18
48,4,5,0
29,4,5,0
38,0,0,0
43,4,5,0
44,6,15,9
28,6,15,9
23,4,0,0
26,2,0,0
42,6,15,9
24,6,5,0
21,0,0,0
37,2,0,0
39,4,5,0
39,4,5,0
38,6,5,0
30,4,5,0
20,4,5,0
32,2,0,0
27,8,15,0
32,8,15,0
40,4,5,0
21,4,5,0
16,0,0,0
46,2,0,0
26,4,5,0
22,0,0,0
19,2,0,0
22,2,0,0
41,6,10,0
64,12,10,0
48,6,10,0
60,14,35,18
70,16,30,9
50,16,35,9
31,6,10,0
43,8,20,9
31,0,0,0
65,8,10,0
42,8,10,0
47,8,10,0
29,6,15,9
41,12,30,18
28,4,5,0
35,8,25,18
41,4,0,0
35,6,15,9
31,8,15,9
30,2,0,0
29,4,5,0
31,4,5,0
29,4,5,0
28,4,5,0
26,0,0,0
30,4,5,0
23,4,5,0
60,6,5,0
40,8,10,0
36,6,5,0
62,8,10,0
27,4,5,0
59,8,5,0
65,14,55,72
54,18,60,45
45,10,45,63
50,16,65,72
25,8,30,36
60,10,10,0
42,8,10,0
25,4,5,0
28,6,10,0
26,2,0,0
48,8,20,9
10,6,15,9
16,2,0,0
21,2,0,0
32,6,15,9
36,8,15,9
26,6,15,9
15,2,0,0
13,0,0,0
28,4,5,0
32,6,15,9
32,8,15,9
13,0,0,0
21,6,15,9
17,6,15,9
15,4,0,0
15,2,0,0
21,4,5,0
54,8,15,0
68,6,10,0
43,6,5,0
46,4,5,0
53,4,5,0
47,2,0,0
49,2,0,0
60,8,5,0
40,2,0,0
78,8,5,0
72,6,5,0
68,4,5,0
53,4,0,0
47,4,0,0
55,14,20,9
59,6,15,9
43,4,5,0
42,0,0,0
48,4,5,0
41,4,5,0
55,8,10,0
57,4,0,0
43,4,5,0
48,2,0,0
48,6,15,9
42,4,5,0
47,2,0,0
41,4,5,0
49,6,5,0
41,0,0,0
53,6,15,9
57,2,0,0
57,4,5,0
22,4,5,0
22,4,5,0
3,0,0,0
43,6,5,0
42,0,0,0
33,2,0,0
34,4,5,0
40,4,0,0
40,10,35,36
49,10,35,36
38,8,30,36
26,2,0,0
38,8,30,36
28,4,5,0
29,8,30,36
22,2,0,0
21,2,0,0
45,4,5,0
55,2,0,0
60,6,5,0
27,6,5,0
52,20,40,9
21,4,5,0
40,6,10,0
30,10,25,9
25,6,15,9
21,2,0,0
23,4,5,0
38,4,0,0
21,0,0,0
59,8,10,0
24,2,0,0
36,8,10,0
31,4,0,0
24,2,0,0
15,0,0,0
15,2,0,0
16,0,0,0
68,40,225,333
78,68,415,864
68,28,230,684
83,28,210,630
65,6,15,9
48,6,15,9
45,6,15,9
66,6,15,9
69,18,85,108
46,6,15,9
75,8,20,9
46,4,5,0
60,4,5,0
59,16,140,504
50,6,15,9
63,4,5,0
65,8,20,9
57,6,10,0
50,16,140,504
50,16,140,504
51,16,140,504
59,28,210,612
53,4,5,0
49,4,5,0
53,20,85,90
61,16,70,81
44,4,5,0
48,10,35,36
46,6,15,9
46,4,5,0
44,4,5,0
45,6,15,9
50,10,35,36
46,8,30,36
47,10,20,9
44,4,5,0
48,4,5,0
43,2,0,0
62,34,210,333
52,18,110,207
67,14,80,153
53,20,85,90
34,6,15,9
64,10,25,9
30,8,20,9
32,0,0,0
59,10,20,9
47,4,5,0
49,8,20,9
43,16,85,135
33,4,5,0
37,12,45,45
45,8,30,36
28,4,5,0
29,6,15,9
34,8,30,36
30,8,30,36
32,4,5,0
44,4,0,0
52,2,0,0
55,2,0,0
46,4,0,0
43,10,15,0
70,4,5,0
39,6,10,0
41,8,15,0
45,2,0,0
46,0,0,0
46,14,15,0
40,6,0,0
47,6,0,0
42,0,0,0
41,8,10,0
47,6,5,0
33,2,0,0
45,8,5,0
37,8,15,0
44,2,0,0
36,2,0,0
32,2,0,0
37,4,5,0
40,2,0,0
43,4,0,0
39,2,0,0
36,4,0,0
37,2,0,0
35,0,0,0
32,2,0,0
62,28,230,684
77,28,210,630
60,6,15,9
63,16,80,108
40,6,15,9
69,8,20,9
40,4,5,0
54,4,5,0
53,16,140,504
44,6,15,9
57,4,5,0
59,6,15,9
51,8,10,0
44,16,140,504
44,16,140,504
45,16,140,504
53,26,205,612
47,18,80,90
55,16,70,81
42,10,35,36
40,6,15,9
40,4,5,0
38,4,5,0
36,0,0,0
39,6,15,9
44,10,35,36
40,8,30,36
37,2,0,0
41,6,15,9
38,4,5,0
79,8,15,9
67,22,185,612
50,14,40,18
53,10,30,36
30,8,5,0
57,2,0,0
43,22,160,513
37,6,15,9
43,2,0,0
27,2,0,0
33,4,5,0
34,16,140,504
34,16,140,504
50,4,5,0
35,18,145,504
43,18,160,558
29,6,15,9
27,2,0,0
103,20,125,243
68,16,65,72
62,24,115,135
59,10,40,45
92,32,125,90
77,10,25,9
61,16,55,54
71,6,15,9
70,12,35,18
77,4,5,0
88,22,85,54
65,14,40,36
59,8,30,36
62,4,5,0
69,18,115,243
75,16,105,234
92,12,45,45
73,6,5,0
59,10,20,9
63,8,25,18
81,14,30,9
81,26,155,306
67,10,40,45
89,26,170,351
58,12,75,180
59,12,75,180
62,12,65,117
55,6,15,9
67,12,45,45
75,24,95,135
75,20,90,135
59,10,35,36
55,6,15,9
53,6,15,9
58,4,5,0
68,10,40,45
63,8,30,36
55,8,30,36
57,8,30,36
66,10,50,90
63,8,30,36
53,2,0,0
53,4,5,0
53,4,5,0
52,2,0,0
71,26,120,198
71,4,5,0
95,16,30,9
77,10,20,9
78,10,20,9
65,2,0,0
72,32,210,432
78,42,235,450
81,6,15,9
69,10,20,9
70,4,5,0
88,14,30,9
62,8,10,0
75,8,10,0
79,16,25,9
76,6,0,0
65,6,15,9
75,12,70,144
84,16,95,198
55,4,5,0
64,8,30,36
70,12,55,72
92,30,220,459
58,10,50,90
61,12,75,180
62,14,85,189
79,18,100,171
60,8,10,0
55,4,5,0
55,4,5,0
54,2,0,0
60,2,0,0
56,2,0,0
64,8,20,9
65,12,35,18
77,4,5,0
58,4,5,0
65,10,25,9
60,8,20,9
55,4,5,0
66,12,25,9
70,6,5,0
55,4,5,0
60,4,5,0
54,0,0,0
58,12,30,36
72,8,5,0
49,4,5,0
42,0,0,0
80,2,0,0
74,10,15,9
59,4,0,0
70,4,5,0
58,16,140,504
51,4,5,0
54,2,0,0
49,16,140,504
49,16,140,504
65,10,10,0
50,16,140,504
58,20,170,567
47,0,0,0
46,2,0,0
68,2,0,0
91,4,0,0
44,0,0,0
56,8,30,36
48,2,0,0
50,10,40,45
46,6,15,9
43,4,5,0
52,10,40,45
51,10,40,45
46,2,0,0
45,6,15,9
45,4,0,0
45,2,0,0
29,6,15,9
26,6,15,9
46,4,0,0
28,4,5,0
27,0,0,0
34,2,0,0
28,4,5,0
28,2,0,0
32,2,0,0
29,0,0,0
25,4,5,0
25,4,5,0
24,0,0,0
30,2,0,0
25,0,0,0
24,0,0,0
24,2,0,0
19,0,0,0
13,0,0,0
5,0,0,0
7,2,0,0
6,2,0,0
30,8,30,36
27,8,30,36
29,8,30,36
37,18,120,252
43,24,145,279
40,12,70,144
25,10,50,90
57,20,135,279
33,10,50,90
23,10,50,90
44,16,100,198
25,4,5,0
20,4,5,0
35,4,5,0
25,4,5,0
29,6,15,9
72,20,45,27
28,10,15,9
53,6,15,9
36,10,15,9
29,6,5,0
26,6,15,9
27,6,15,9
27,8,25,18
28,6,15,9
25,2,0,0
25,8,25,18
30,4,5,0
23,6,15,9
22,4,5,0
22,4,5,0
24,2,0,0
25,0,0,0
9,6,15,9
9,0,0,0
6,0,0,0
6,0,0,0
16,4,0,0
14,4,5,0
8,4,5,0
16,4,5,0
7,2,0,0
6,0,0,0
15,0,0,0
13,2,0,0
5,2,0,0
60,6,5,0
32,0,0,0
36,2,0,0
47,6,0,0
28,4,0,0
43,8,30,36
29,2,0,0
42,10,30,36
32,8,30,36
31,8,30,36
20,4,0,0
22,2,0,0
18,0,0,0
22,2,0,0
22,8,30,36
23,2,0,0
14,2,0,0
6,2,0,0
7,0,0,0
5,0,0,0
6,0,0,0
21,10,40,45
54,14,60,63
23,8,30,36
50,12,45,45
27,8,30,36
21,8,30,36
21,8,30,36
17,8,30,36
19,8,30,36
27,2,0,0
23,2,0,0
29,10,15,9
36,6,15,9
29,6,15,9
25,4,0,0
33,6,15,9
19,0,0,0
19,2,0,0
16,4,0,0
12,0,0,0
51,10,20,9
20,8,30,36
20,4,5,0
29,4,5,0
13,2,0,0
15,2,0,0
20,2,0,0
31,2,0,0
25,8,5,0
19,2,0,0
24,6,5,0
27,4,5,0
23,2,0,0
19,2,0,0
23,2,0,0
29,4,5,0
22,4,5,0
24,4,5,0
15,2,0,0
59,10,30,36
64,16,85,135
33,8,30,36
47,14,55,90
37,8,10,0
40,6,15,9
43,8,15,9
30,10,50,90
31,10,50,90
42,6,15,9
36,6,15,9
39,6,5,0
34,2,0,0
6,2,0,0
9,2,0,0
54,0,0,0
4,0,0,0
15,4,0,0
22,10,10,0
19,4,5,0
31,4,5,0
20,4,5,0
10,4,5,0
8,2,0,0
22,2,0,0
11,2,0,0
9,2,0,0
11,2,0,0
14,2,0,0
12,2,0,0
9,2,0,0
54,8,10,0
69,20,45,9
63,10,20,9
53,4,5,0
62,18,40,18
47,4,5,0
66,22,70,54
46,4,5,0
59,12,15,0
80,16,45,18
57,16,50,45
51,10,30,36
54,6,10,0
61,6,15,9
59,8,20,9
81,16,65,72
62,4,5,0
71,22,65,54
46,8,30,36
51,16,55,45
48,12,45,45
47,6,15,9
75,12,55,72
73,14,50,63
50,2,0,0
59,12,30,18
55,12,55,63
56,12,55,72
47,8,20,9
43,2,0,0
47,4,5,0
36,6,5,0
23,4,0,0
16,4,5,0
29,12,20,0
28,6,5,0
22,0,0,0
12,0,0,0
48,10,20,9
34,2,0,0
47,6,15,9
40,4,0,0
43,4,0,0
35,4,0,0
57,6,0,0
31,8,5,0
39,20,55,36
45,10,35,36
36,4,5,0
30,4,5,0
38,12,30,36
32,10,35,36
40,12,35,36
30,4,0,0
32,4,5,0
41,2,0,0
34,6,5,0
48,4,0,0
29,4,5,0
47,2,0,0
47,0,0,0
43,2,0,0
9,0,0,0
23,4,0,0
23,4,0,0
22,2,0,0
24,0,0,0
32,2,0,0
18,2,0,0
19,4,0,0
14,2,0,0
13,0,0,0
13,0,0,0
14,2,0,0
14,0,0,0
16,0,0,0
17,4,5,0
20,6,10,0
15,6,10,0
25,4,5,0
6,0,0,0
10,4,5,0
49,0,0,0
20,4,0,0
11,2,0,0
9,2,0,0
10,0,0,0
5,0,0,0
24,10,30,18
16,8,20,9
36,14,40,18
15,4,5,0
15,4,5,0
13,4,5,0
18,2,0,0
28,4,0,0
20,6,5,0
27,6,5,0
39,4,5,0
28,4,5,0
18,4,5,0
18,2,0,0
15,0,0,0
15,0,0,0
15,0,0,0
13,0,0,0
26,0,0,0
16,2,0,0
16,2,0,0
11,2,0,0
11,0,0,0
13,0,0,0
7,2,0,0
6,2,0,0
36,8,15,0
41,10,30,9
36,4,5,0
22,4,5,0
26,4,5,0
30,4,5,0
24,0,0,0
33,0,0,0
22,2,0,0
21,2,0,0
27,4,5,0
21,2,0,0
35,0,0,0
24,4,5,0
36,2,0,0
38,14,15,0
35,8,5,0
63,8,5,0
46,4,5,0
33,6,10,0
44,10,15,0
36,10,10,0
28,4,5,0
37,6,10,0
42,8,10,0
30,8,10,0
29,6,5,0
29,10,50,90
21,10,50,90
40,10,50,90
36,2,0,0
34,4,0,0
31,10,5,0
33,4,5,0
40,4,5,0
40,4,0,0
32,8,30,36
25,2,0,0
28,2,0,0
39,8,30,36
26,4,0,0
29,2,0,0
28,0,0,0
28,8,30,36
25,0,0,0
29,8,30,36
25,2,0,0
35,10,30,36
18,2,0,0
39,10,30,36
26,6,0,0
42,4,5,0
21,8,10,0
54,4,5,0
23,6,15,9
55,10,35,36
28,10,35,36
23,8,30,36
51,18,55,45
30,2,0,0
25,6,15,9
